onset	duration	ACC	RT
167670	400	1	900
172174	400	1	671
176679	400	0	947
181183	400	1	611
185688	400	1	1165
190192	400	0	988
194697	400	1	1011
199201	400	1	693
203706	400	1	618
208210	400	1	921
212715	400	1	747
217219	400	1	581
221724	400	1	853
226228	400	0	905
230732	400	1	297
235237	400	1	764
239741	400	1	832
244246	400	0	1010
248750	400	1	892
253255	400	1	815
257759	400	1	860
262264	400	1	1106
266768	400	1	1001
271272	400	0	1275
275777	400	1	959
280281	400	1	654
284786	400	1	809
289290	400	0	1170
293795	400	1	515
298299	400	1	1322
302804	400	0	624
307308	400	0	892
311813	400	1	1263
316317	400	1	611
320822	400	1	888
325326	400	1	1316
329830	400	1	861
334335	400	1	550
338839	400	1	1255
343344	400	1	961
347848	400	1	1031
352353	400	0	842
356857	400	1	951
361362	400	1	1120
365866	400	1	1251
370371	400	1	1157
374875	400	1	917
379380	400	1	565
383884	400	0	1313
388389	400	1	774
392893	400	1	699
397397	400	1	1233
401902	400	0	1016
406406	400	1	1645
410911	400	1	886
415415	400	1	1225
419920	400	0	1252
424424	400	1	642
428929	400	1	520
433433	400	0	1164
464063	400	1	958
468568	400	1	685
473072	400	0	737
477577	400	0	1004
482081	400	0	1005
486586	400	1	903
491090	400	1	828
495595	400	1	1180
500099	400	1	620
504604	400	1	745
509108	400	1	544
513613	400	0	750
518117	400	0	930
522621	400	0	805
527126	400	0	865
531630	400	0	1258
536135	400	0	391
540639	400	0	0
545144	400	0	0
549648	400	0	1550
554153	400	0	0
558657	400	1	987
563162	400	0	392
567666	400	0	1398
572170	400	0	0
576675	400	0	793
581179	400	1	559
585684	400	0	0
590188	400	0	1219
594693	400	1	1141
599197	400	1	732
603702	400	1	1413
608206	400	1	1010
612711	400	0	1205
617215	400	0	898
621720	400	0	0
626224	400	1	1226
630728	400	0	1687
635233	400	0	0
639737	400	0	702
644242	400	0	0
648746	400	0	0
653251	400	0	0
657755	400	1	303
662260	400	0	341
666764	400	0	681
671269	400	0	491
675773	400	0	1116
680277	400	0	319
684782	400	1	324
689286	400	1	524
693791	400	0	203
698295	400	0	146
702800	400	1	209
707304	400	1	432
711809	400	0	354
716313	400	0	0
720818	400	0	0
725322	400	1	1225
729827	400	0	937
770133	400	0	1063
774638	400	1	606
779142	400	1	779
783646	400	1	737
788151	400	1	1125
792655	400	1	1530
797160	400	0	610
801664	400	1	1323
806169	400	0	976
810673	400	0	0
815178	400	0	0
819682	400	0	0
824187	400	0	0
828691	400	1	432
833196	400	0	0
837700	400	0	453
842204	400	0	511
846709	400	0	0
851213	400	1	655
855718	400	0	886
860222	400	1	509
864727	400	0	769
869231	400	1	1140
873736	400	1	1116
878240	400	1	1081
882745	400	1	988
887249	400	1	1120
891754	400	1	515
896258	400	1	829
900762	400	1	465
905267	400	1	1228
909771	400	0	848
914276	400	0	818
918780	400	0	437
923285	400	1	775
927789	400	1	726
932294	400	1	859
936798	400	0	1294
941302	400	0	712
945807	400	0	1177
950311	400	0	1396
954816	400	0	0
959320	400	0	0
963825	400	0	621
968329	400	1	918
972834	400	1	592
977338	400	0	672
981843	400	1	777
986347	400	0	1364
990852	400	1	912
995356	400	1	873
999860	400	1	679
1004365	400	0	1242
1008869	400	1	1095
1013374	400	1	639
1017878	400	0	963
1022383	400	0	751
1026887	400	0	825
1031392	400	0	0
1035896	400	0	0
1077137	400	1	519
1081642	400	1	558
1086146	400	1	480
1090650	400	1	366
1095155	400	0	845
1099659	400	1	567
1104164	400	1	545
1108668	400	1	517
1113173	400	1	697
1117677	400	1	667
1122182	400	1	728
1126686	400	0	976
1131191	400	1	478
1135695	400	1	1254
1140199	400	1	804
1144704	400	1	962
1149208	400	1	541
1153713	400	1	1040
1158217	400	0	1308
1162722	400	1	1035
1167226	400	0	757
1171731	400	0	967
1176235	400	1	780
1180740	400	0	503
1185244	400	1	1105
1189748	400	1	1261
1194253	400	0	1165
1198757	400	0	749
1203262	400	0	0
1207766	400	0	730
1212271	400	1	889
1216775	400	0	0
1221280	400	0	0
1225784	400	1	817
1230289	400	1	780
1234793	400	0	1174
1239297	400	0	927
1243802	400	0	938
1248306	400	1	531
1252811	400	1	1545
1257315	400	0	1051
1261820	400	1	505
1266324	400	0	1061
1270829	400	1	1007
1275333	400	1	773
1279838	400	1	811
1284342	400	0	633
1288846	400	0	600
1293351	400	0	0
1297855	400	0	856
1302360	400	0	0
1306864	400	1	516
1311369	400	1	793
1315873	400	1	487
1320378	400	0	1131
1324882	400	1	532
1329387	400	0	953
1333891	400	0	1133
1338396	400	1	1413
1342900	400	0	1581
