onset	duration	ACC	RT
188218	400	1	535
192722	400	0	1035
197227	400	1	548
201731	400	1	622
206236	400	1	553
210740	400	1	608
215245	400	0	567
219749	400	1	542
224254	400	1	446
228758	400	1	963
233263	400	1	646
237767	400	1	822
242272	400	1	849
246776	400	1	586
251281	400	1	740
255785	400	1	500
260289	400	1	1125
264794	400	1	649
269298	400	1	628
273803	400	0	828
278307	400	1	1187
282812	400	1	812
287316	400	1	804
291821	400	1	1618
296325	400	0	1386
300830	400	1	477
305334	400	1	554
309839	400	1	869
314343	400	0	1013
318848	400	0	697
323352	400	1	1556
327857	400	1	697
332361	400	1	876
336866	400	0	1185
341370	400	1	1117
345874	400	1	1347
350379	400	1	880
354883	400	1	979
359388	400	1	693
363892	400	1	841
368397	400	0	1017
372901	400	1	768
377406	400	1	921
381910	400	0	640
386415	400	1	1258
390919	400	0	0
395424	400	0	920
399928	400	1	1029
404433	400	1	868
408937	400	0	973
413441	400	0	790
417946	400	1	833
422450	400	1	1218
426955	400	1	1230
431459	400	1	779
435964	400	0	967
440468	400	1	970
444973	400	1	1141
449477	400	1	1098
453982	400	1	598
498242	400	0	0
502747	400	1	1089
507251	400	1	657
511756	400	1	824
516260	400	0	1520
520765	400	1	1345
525269	400	0	915
529773	400	0	1379
534278	400	1	1239
538782	400	1	840
543287	400	1	540
547791	400	1	1551
552296	400	1	898
556800	400	1	1292
561305	400	1	1279
565809	400	0	0
570314	400	1	1176
574818	400	1	551
579323	400	0	589
583827	400	0	1175
588332	400	0	1428
592836	400	1	681
597340	400	1	1074
601845	400	1	1047
606349	400	1	863
610854	400	1	1005
615358	400	1	840
619863	400	0	0
624367	400	0	674
628872	400	1	682
633376	400	0	503
637881	400	1	857
642385	400	1	1014
646890	400	1	503
651394	400	0	0
655898	400	1	1356
660403	400	0	1097
664907	400	0	770
669412	400	0	734
673916	400	1	567
678421	400	0	1140
682925	400	1	1393
687430	400	0	1034
691934	400	1	631
696439	400	1	783
700943	400	1	728
705448	400	1	740
709952	400	0	818
714457	400	0	1424
718961	400	1	1527
723465	400	1	759
727970	400	1	525
732474	400	0	1127
736979	400	1	805
741483	400	0	1367
745988	400	1	849
750492	400	1	707
754997	400	0	809
759501	400	1	890
764006	400	1	1083
835393	400	0	944
839898	400	0	733
844402	400	0	606
848907	400	0	828
853411	400	0	936
857915	400	0	1331
862420	400	1	469
866924	400	0	729
871429	400	1	548
875933	400	1	1056
880438	400	0	806
884942	400	0	0
889447	400	1	1054
893951	400	1	600
898456	400	1	887
902960	400	1	591
907465	400	0	995
911969	400	0	1668
916473	400	1	545
920978	400	1	1082
925483	400	0	726
929987	400	0	468
934491	400	1	1408
938996	400	0	320
943500	400	1	690
948005	400	1	665
952509	400	1	850
957014	400	1	1066
961518	400	1	794
966023	400	1	756
970527	400	1	1257
975032	400	1	742
979536	400	0	873
984041	400	0	1348
988545	400	1	931
993050	400	0	366
997554	400	0	1435
1002058	400	1	528
1006563	400	0	1424
1011067	400	1	1433
1015572	400	1	1333
1020076	400	0	1104
1024581	400	1	471
1029085	400	1	726
1033590	400	0	1320
1038094	400	0	0
1042599	400	1	728
1047103	400	0	1558
1051608	400	1	678
1056112	400	1	835
1060617	400	1	722
1065121	400	0	0
1069625	400	1	820
1074130	400	0	0
1078634	400	0	1029
1083139	400	0	840
1087643	400	1	1308
1092148	400	1	723
1096652	400	0	982
1101157	400	0	1219
1160415	400	0	996
1164920	400	0	806
1169424	400	1	771
1173929	400	0	0
1178433	400	0	617
1182938	400	1	1035
1187442	400	1	719
1191947	400	1	895
1196451	400	1	818
1200956	400	0	911
1205460	400	1	738
1209965	400	1	1387
1214469	400	1	1112
1218974	400	0	1052
1223478	400	0	0
1227982	400	0	879
1232487	400	1	504
1236991	400	0	1046
1241496	400	1	803
1246000	400	1	724
1250505	400	1	1151
1255009	400	0	1587
1259514	400	1	647
1264018	400	1	863
1268523	400	1	790
1273027	400	1	736
1277532	400	0	0
1282036	400	1	791
1286540	400	0	1342
1291045	400	0	0
1295549	400	1	869
1300054	400	1	1154
1304558	400	0	1572
1309063	400	0	677
1313567	400	0	42
1318072	400	1	1550
1322576	400	1	490
1327081	400	1	440
1331585	400	1	553
1336090	400	1	472
1340594	400	0	956
1345099	400	0	616
1349603	400	0	750
1354107	400	0	0
1358612	400	0	0
1363116	400	1	525
1367621	400	1	738
1372125	400	0	827
1376630	400	0	1271
1381134	400	1	1507
1385639	400	0	1285
1390143	400	1	549
1394648	400	0	1238
1399152	400	1	969
1403657	400	1	904
1408161	400	1	1147
1412665	400	1	760
1417170	400	1	627
1421674	400	1	876
1426179	400	1	1506
