onset	duration	ACC	RT
209653	400	1	431
214157	400	1	823
218662	400	1	746
223166	400	1	656
227671	400	1	753
232175	400	1	780
236680	400	1	1173
241184	400	0	821
245689	400	1	887
250193	400	1	1073
254698	400	1	1357
259202	400	1	633
263706	400	1	1025
268211	400	1	1458
272715	400	0	1390
277220	400	0	858
281724	400	1	437
286229	400	1	680
290733	400	1	753
295238	400	0	718
299742	400	0	1209
304247	400	0	964
308751	400	1	571
313255	400	0	916
317760	400	0	591
322264	400	0	743
326769	400	0	1343
331273	400	1	1390
335778	400	1	908
340282	400	1	771
344787	400	0	511
349291	400	1	913
353796	400	1	1079
358300	400	0	1202
362805	400	1	453
367309	400	0	241
371814	400	1	536
376318	400	0	597
380822	400	0	723
385327	400	0	458
389831	400	0	360
394336	400	0	434
398840	400	0	584
403345	400	1	457
407849	400	0	592
412354	400	1	548
416858	400	0	0
421363	400	0	0
425867	400	0	678
430371	400	0	485
434876	400	0	1095
439380	400	0	686
443885	400	1	698
448389	400	0	836
452894	400	0	828
457398	400	1	514
461903	400	1	860
466407	400	0	282
470912	400	0	195
475416	400	0	0
514088	400	0	631
518592	400	1	909
523097	400	1	299
527601	400	0	0
532106	400	0	732
536610	400	1	1136
541115	400	0	0
545619	400	0	0
550123	400	0	0
554628	400	0	0
559132	400	0	0
563637	400	1	495
568141	400	0	809
572646	400	1	601
577150	400	0	1206
581655	400	0	0
586159	400	1	650
590664	400	0	824
595168	400	0	1310
599673	400	0	416
604177	400	0	517
608682	400	0	0
613186	400	0	851
617690	400	0	368
622195	400	0	0
626699	400	0	0
631204	400	0	0
635708	400	0	0
640213	400	0	514
733255	400	1	534
737759	400	1	694
742264	400	1	633
746768	400	0	934
751273	400	0	570
755777	400	1	1084
760282	400	1	671
764786	400	0	1120
769291	400	1	749
773795	400	1	1136
778300	400	1	1049
782804	400	1	756
787308	400	1	1001
791813	400	1	1162
796317	400	0	1011
800822	400	1	591
805326	400	0	966
809831	400	0	0
814335	400	1	636
818840	400	0	1026
823344	400	0	0
827849	400	0	0
832353	400	1	857
836858	400	1	502
841362	400	1	956
845866	400	0	1547
850371	400	0	1048
854875	400	1	585
859380	400	1	803
863884	400	0	1214
868389	400	1	655
928081	400	0	834
932586	400	1	869
937090	400	1	547
941595	400	0	825
946099	400	0	1195
950604	400	0	0
955108	400	0	1031
959612	400	1	759
964117	400	1	364
968621	400	0	894
973126	400	0	1036
977630	400	1	915
982135	400	0	803
986639	400	0	0
991144	400	1	809
995648	400	1	1296
1000153	400	0	1631
1004657	400	1	302
1009162	400	0	850
1013666	400	1	659
1018170	400	1	428
1022675	400	0	216
1027179	400	0	197
1031684	400	0	0
1036188	400	0	1055
1040693	400	0	0
1045197	400	0	1497
1049702	400	0	0
1054206	400	0	999
1058711	400	1	969
1063215	400	1	888
1067720	400	0	758
1072224	400	0	961
1076729	400	0	884
1081233	400	0	0
1085737	400	0	511
1090242	400	0	725
1094746	400	1	500
1099251	400	1	663
1103755	400	0	1084
1108260	400	0	1155
1112764	400	0	0
1117269	400	1	585
1121773	400	0	706
1126278	400	1	921
1130782	400	1	856
1135286	400	1	674
1139791	400	1	963
1144295	400	0	1182
1148800	400	0	967
1153304	400	0	0
1157809	400	0	1633
1162313	400	0	581
1166818	400	1	670
1171322	400	0	1024
1175827	400	1	999
1180331	400	0	0
1184835	400	1	750
1189340	400	1	891
1193844	400	0	611
1258425	400	1	327
1262930	400	0	1105
1267434	400	1	854
1271938	400	1	549
1276443	400	0	814
1280947	400	0	866
1285452	400	1	960
1289956	400	1	628
1294461	400	1	779
1298965	400	0	572
1303470	400	1	690
1307974	400	0	0
1312479	400	0	669
1316983	400	0	689
1321488	400	1	701
1325992	400	1	719
1330496	400	1	954
1335001	400	0	742
1339505	400	0	1031
1344010	400	0	826
1348514	400	1	794
1353019	400	0	616
1357523	400	0	872
1362028	400	1	881
1366532	400	0	777
1371037	400	1	524
1375541	400	0	629
1380046	400	1	1062
1384550	400	0	1136
1389055	400	1	581
1393559	400	1	417
1398063	400	0	0
1402568	400	1	552
1407072	400	0	507
1411577	400	0	0
1416081	400	1	869
1420586	400	1	682
1425090	400	0	508
1429594	400	0	344
1434099	400	0	293
1438603	400	0	945
1443108	400	0	1138
1447612	400	1	1182
1452117	400	0	823
1456621	400	0	0
1461126	400	0	0
1465630	400	0	0
1470135	400	0	976
1474639	400	1	484
1479144	400	1	1018
1483648	400	1	721
1488153	400	1	840
1492657	400	1	573
1497161	400	0	1054
1501666	400	1	717
1506170	400	0	621
1510675	400	0	0
1515179	400	0	748
1519684	400	1	524
1524188	400	0	0
