onset	duration	ACC	RT
166667	400	1	417
171171	400	1	428
175676	400	1	343
180180	400	1	425
184685	400	1	827
189189	400	0	592
193694	400	0	876
198198	400	1	430
202702	400	1	401
207207	400	0	107
211711	400	1	405
216216	400	0	438
220720	400	1	602
225225	400	1	872
229729	400	1	726
234234	400	1	880
238738	400	1	630
243243	400	0	588
247747	400	1	509
252252	400	0	466
256756	400	1	709
261261	400	0	203
265765	400	1	274
270270	400	0	638
274774	400	0	921
279278	400	0	513
283783	400	1	440
288287	400	1	515
292792	400	1	315
297296	400	1	403
301801	400	1	377
306305	400	0	507
310810	400	0	1278
315314	400	1	534
319819	400	1	768
324323	400	1	421
328828	400	0	336
333332	400	1	628
337836	400	0	918
342341	400	1	381
346845	400	1	484
351350	400	0	573
355854	400	1	388
360359	400	1	676
364863	400	1	1137
369368	400	0	483
373872	400	1	429
378377	400	1	672
382881	400	0	685
387386	400	1	1008
391890	400	0	881
396394	400	1	483
400899	400	1	601
405403	400	0	769
409908	400	1	438
414412	400	1	581
418917	400	1	959
423421	400	0	1264
427926	400	1	397
432430	400	1	988
469767	400	0	953
474272	400	1	358
478776	400	0	523
483281	400	1	562
487785	400	1	425
492289	400	1	592
496794	400	1	768
501298	400	1	799
505803	400	1	476
510307	400	1	521
514812	400	1	609
519316	400	1	1042
523821	400	0	754
528325	400	0	697
532830	400	0	509
537334	400	0	723
541839	400	1	577
546343	400	1	537
550848	400	0	714
555352	400	0	0
559856	400	0	793
564361	400	1	412
568865	400	0	561
573370	400	0	703
577874	400	1	514
582379	400	1	346
586883	400	1	829
591388	400	1	397
595892	400	1	471
600397	400	1	663
604901	400	0	554
609406	400	0	358
613910	400	0	424
618414	400	1	800
622919	400	1	716
627423	400	1	795
631928	400	0	300
636432	400	1	889
640937	400	1	728
645441	400	0	1159
649946	400	1	566
654450	400	1	445
658955	400	1	817
663459	400	1	478
667964	400	1	385
672468	400	0	822
676972	400	1	652
681477	400	1	312
685981	400	1	659
690486	400	0	744
694990	400	1	314
699495	400	0	665
703999	400	1	850
708504	400	1	1017
713008	400	1	876
717513	400	0	1075
722017	400	1	470
726522	400	1	434
731026	400	0	654
735531	400	1	636
764442	400	1	468
768947	400	1	571
773451	400	1	643
777956	400	0	346
782460	400	0	893
786965	400	1	531
791469	400	0	505
795974	400	1	506
800478	400	1	607
804983	400	1	509
809487	400	0	0
813992	400	0	290
818496	400	0	0
823000	400	1	663
827505	400	1	487
832009	400	1	745
836514	400	0	781
841018	400	0	479
845523	400	1	1406
850027	400	0	1184
854532	400	1	824
859036	400	1	1053
863541	400	1	663
868045	400	1	390
872550	400	1	1462
877054	400	1	1201
881558	400	0	721
886063	400	1	1290
890567	400	0	0
895072	400	1	571
899576	400	1	705
904081	400	1	486
908585	400	1	1070
913090	400	0	495
917594	400	0	880
922099	400	0	501
926603	400	1	483
931108	400	1	727
935612	400	1	395
940117	400	0	272
944621	400	0	692
949125	400	0	1029
953630	400	1	513
958134	400	0	167
962639	400	1	774
967143	400	0	499
971648	400	1	841
976152	400	0	0
980657	400	1	537
985161	400	1	505
989666	400	0	1672
994170	400	0	726
998675	400	0	573
1003179	400	0	0
1007684	400	0	1341
1012188	400	0	371
1016692	400	0	520
1021197	400	1	378
1025701	400	1	559
1030206	400	1	613
1060870	400	1	591
1065374	400	1	377
1069878	400	1	508
1074383	400	1	389
1078887	400	0	648
1083392	400	1	574
1087896	400	0	713
1092401	400	0	546
1096905	400	1	592
1101410	400	1	506
1105914	400	1	451
1110419	400	0	526
1114923	400	1	701
1119428	400	0	763
1123932	400	1	658
1128437	400	1	579
1132941	400	1	615
1137445	400	0	238
1141950	400	1	971
1146454	400	1	577
1150959	400	1	483
1155463	400	0	986
1159968	400	1	589
1164472	400	1	665
1168977	400	1	834
1173481	400	1	504
1177986	400	0	1018
1182490	400	0	1110
1186995	400	1	494
1191499	400	0	0
1196004	400	1	845
1200508	400	1	709
1205012	400	1	588
1209517	400	1	220
1214021	400	1	512
1218526	400	1	503
1223030	400	1	1330
1227535	400	0	348
1232039	400	1	449
1236544	400	0	396
1241048	400	1	358
1245552	400	1	425
1250057	400	1	547
1254561	400	0	1128
1259066	400	1	458
1263570	400	0	522
1268075	400	1	590
1272579	400	0	74
1277084	400	0	819
1281588	400	1	561
1286093	400	1	616
1290597	400	1	585
1295101	400	1	520
1299606	400	1	646
1304110	400	1	198
1308615	400	1	303
1313119	400	1	591
1317624	400	1	448
1322128	400	1	577
1326633	400	1	981
