onset	duration	ACC	RT
234514	400	1	875
239018	400	0	958
243523	400	1	714
248027	400	1	643
252531	400	1	727
257036	400	1	1010
261540	400	1	697
266045	400	0	0
270549	400	1	783
275054	400	1	879
279558	400	1	1061
284063	400	0	1082
288567	400	1	634
293072	400	1	1023
297576	400	1	558
302081	400	0	1164
306585	400	1	1342
311090	400	1	582
315594	400	1	688
320098	400	0	1312
324603	400	0	1394
329107	400	1	737
333612	400	1	1131
338116	400	1	1463
342621	400	0	829
347125	400	1	1427
351630	400	0	1158
356134	400	1	1031
360638	400	0	1520
365143	400	0	0
369647	400	1	855
374152	400	1	1104
378656	400	0	1570
383161	400	1	711
387665	400	1	978
392170	400	0	1068
396674	400	1	1596
401179	400	1	690
405683	400	1	868
410188	400	1	1350
414692	400	1	1375
419197	400	1	632
423701	400	0	0
428205	400	0	0
432710	400	1	799
437214	400	0	888
441719	400	0	1239
446223	400	1	573
450728	400	1	551
455232	400	0	1132
459737	400	1	711
464241	400	0	767
468745	400	0	1600
473250	400	1	1542
477754	400	1	737
482259	400	1	965
486763	400	0	1341
491268	400	1	484
495772	400	1	670
500277	400	1	676
580306	400	1	1313
584811	400	0	837
589315	400	1	647
593819	400	1	1097
598324	400	0	835
602828	400	0	1107
607333	400	1	1301
611837	400	1	1405
616342	400	0	1062
620846	400	1	764
625351	400	1	769
629855	400	1	1446
634360	400	0	1087
638864	400	1	1168
643368	400	1	1030
647873	400	1	789
652377	400	0	1200
656882	400	1	526
661386	400	0	1558
665891	400	0	0
670395	400	0	1230
674900	400	0	1145
679404	400	1	1074
683909	400	1	1152
688413	400	1	1309
692918	400	1	1172
697422	400	0	0
701926	400	0	1329
706431	400	1	1150
710935	400	0	1480
715440	400	1	1454
719944	400	0	1653
724449	400	1	1095
728953	400	1	948
733458	400	1	1386
737962	400	0	1426
742467	400	1	547
746971	400	1	706
751476	400	1	831
755980	400	0	1558
760484	400	0	663
764989	400	1	734
769493	400	0	1613
773998	400	0	876
778502	400	1	1267
783007	400	0	1368
787511	400	1	901
792016	400	1	1115
796520	400	1	894
801025	400	0	1060
805529	400	0	827
810034	400	1	1123
814538	400	1	428
819042	400	0	1054
823547	400	1	794
828051	400	0	1202
832556	400	1	601
837060	400	0	1206
841565	400	1	1334
846069	400	1	1410
876716	400	1	1373
881221	400	0	1296
885725	400	0	864
890230	400	0	809
894734	400	1	1215
899239	400	1	920
903743	400	0	1517
908247	400	1	1092
912752	400	1	1120
917256	400	1	730
921761	400	1	1563
926265	400	0	971
930770	400	1	1022
935274	400	0	846
939779	400	0	1303
944283	400	0	1112
948788	400	1	650
953292	400	0	0
957796	400	1	1125
962301	400	0	1516
966805	400	1	1142
971310	400	1	973
975814	400	0	1237
980319	400	1	719
984823	400	0	1182
989328	400	1	832
993832	400	1	1197
998337	400	0	1022
1002841	400	1	795
1007346	400	1	972
1011850	400	1	1256
1016354	400	0	1083
1020859	400	0	1232
1025363	400	1	1001
1029868	400	1	1263
1034372	400	0	615
1038877	400	1	1485
1043381	400	0	917
1047886	400	1	1352
1052390	400	1	1029
1056895	400	1	1282
1061399	400	0	1076
1065903	400	0	0
1070408	400	1	1264
1074912	400	1	1117
1079417	400	0	1273
1083921	400	0	0
1088426	400	1	1151
1092930	400	1	1102
1097435	400	0	1000
1101939	400	1	991
1106444	400	1	1400
1110948	400	1	1204
1115452	400	0	931
1119957	400	0	1009
1124461	400	1	881
1128966	400	0	1037
1133470	400	1	994
1137975	400	1	1607
1142479	400	1	788
50711	400	1	1413
55216	400	1	846
59720	400	0	1042
64225	400	0	1303
68729	400	1	652
73233	400	1	778
77738	400	1	1561
82242	400	1	806
86747	400	1	956
91251	400	0	1534
95756	400	1	990
100260	400	0	1490
104765	400	1	1495
109269	400	1	1147
113774	400	1	782
118278	400	0	898
122782	400	1	1398
127287	400	1	1557
131791	400	1	969
136296	400	1	600
140800	400	0	1066
145305	400	1	1085
149809	400	1	1078
154314	400	1	744
158818	400	0	897
163323	400	1	1223
167827	400	1	1244
172332	400	1	838
176836	400	0	1487
181340	400	0	1093
185845	400	0	1348
190349	400	1	1229
194854	400	0	323
199358	400	1	772
203863	400	1	957
208367	400	0	1459
212872	400	1	963
217376	400	1	1122
221881	400	1	1137
226385	400	1	733
230889	400	1	1384
235394	400	1	1369
239898	400	0	1182
244403	400	0	1337
248907	400	0	1523
253412	400	0	1086
257916	400	1	1283
262421	400	1	1477
266925	400	0	1408
271430	400	0	0
275934	400	0	0
280439	400	1	1459
284943	400	1	829
289447	400	1	1099
293952	400	1	1278
298456	400	1	602
302961	400	0	1271
307465	400	1	773
311970	400	0	1579
316474	400	0	926
