onset	duration	ACC	RT
185392	400	1	636
189897	400	0	1091
194401	400	1	1238
198906	400	0	1446
203410	400	1	638
207915	400	1	763
212419	400	0	1232
216924	400	0	1600
221428	400	1	641
225933	400	1	825
230437	400	1	1025
234942	400	0	1028
239446	400	0	1339
243951	400	1	1301
248455	400	1	626
252959	400	1	1075
257464	400	1	676
261968	400	1	953
266473	400	1	1168
270977	400	1	734
275482	400	0	1043
279986	400	0	0
284491	400	0	666
288995	400	1	787
293499	400	1	1201
298004	400	1	974
302509	400	1	602
307013	400	1	774
311517	400	1	761
316022	400	1	1567
320526	400	1	1629
325031	400	1	1038
329535	400	1	858
334040	400	1	888
338544	400	1	1206
343049	400	1	976
347553	400	1	1007
352058	400	1	1133
356562	400	0	0
361067	400	0	1469
365571	400	1	850
370075	400	0	0
374580	400	1	693
379085	400	1	1210
383589	400	1	704
388093	400	1	1678
392598	400	1	792
397102	400	1	553
401607	400	0	1606
406111	400	1	1217
410616	400	1	1545
415120	400	1	1324
419625	400	1	1111
424129	400	0	1436
428634	400	1	1557
433138	400	0	1126
437643	400	1	1285
442147	400	0	1257
446652	400	1	681
451156	400	1	1503
512567	400	0	1502
517071	400	1	647
521576	400	1	787
526080	400	0	1253
530585	400	1	781
535089	400	1	664
539594	400	0	0
544098	400	1	765
548603	400	0	1544
553107	400	0	1418
557612	400	1	589
562116	400	1	1488
566621	400	1	729
571125	400	0	792
575629	400	0	1601
580134	400	1	1394
584638	400	1	874
589143	400	1	803
593647	400	0	1091
598152	400	0	1471
602656	400	0	1035
607161	400	0	0
611665	400	0	0
616170	400	0	1146
620674	400	1	668
625179	400	1	1152
629683	400	1	1125
634187	400	1	1075
638692	400	0	0
643196	400	1	1026
647701	400	0	0
652205	400	1	1694
656710	400	1	634
661214	400	0	1215
665719	400	1	918
670223	400	1	721
674728	400	1	549
679232	400	1	1111
683737	400	1	728
688241	400	0	0
692745	400	0	0
697250	400	1	1142
701754	400	1	682
706259	400	1	858
710763	400	1	677
715268	400	1	945
719772	400	1	538
724277	400	1	971
728781	400	1	1047
733286	400	1	694
737790	400	1	832
742295	400	1	770
746799	400	1	1444
751303	400	1	690
755808	400	0	636
760312	400	1	1463
764817	400	0	0
769321	400	0	1558
773826	400	1	865
778330	400	0	966
828096	400	1	1102
832601	400	0	1108
837105	400	1	949
841610	400	1	1281
846114	400	1	1222
850619	400	0	0
855123	400	0	1005
859628	400	0	1264
864132	400	1	695
868637	400	1	577
873141	400	1	1392
877645	400	1	860
882150	400	0	457
886654	400	0	1166
891159	400	0	1087
895663	400	0	1255
900168	400	0	1326
904672	400	1	1301
909177	400	0	1505
913681	400	1	1589
918186	400	0	877
922690	400	0	0
927195	400	1	1001
931699	400	1	1026
936204	400	1	902
940708	400	1	861
945212	400	0	0
949717	400	1	1147
954221	400	0	0
958726	400	1	1083
963230	400	1	1360
967735	400	0	976
972239	400	0	1676
976744	400	1	771
981248	400	0	1458
985753	400	1	1445
990257	400	0	1294
994762	400	1	659
999266	400	0	1298
1003771	400	0	1059
1008275	400	1	1665
1012779	400	0	0
1017284	400	1	998
1021788	400	0	0
1026293	400	0	1624
1030797	400	0	0
1035302	400	0	1170
1039806	400	1	690
1044311	400	1	1045
1048815	400	0	0
1053320	400	0	0
1057824	400	0	0
1062329	400	0	1144
1066833	400	1	1281
1071338	400	0	1299
1075842	400	1	1411
1080346	400	0	1359
1084851	400	1	1114
1089355	400	1	813
1093860	400	1	1626
1140873	400	1	911
1145378	400	1	784
1149882	400	1	683
1154387	400	1	776
1158891	400	1	697
1163395	400	1	810
1167900	400	1	674
1172404	400	1	596
1176909	400	1	865
1181413	400	0	923
1185918	400	0	1260
1190422	400	0	1161
1194927	400	0	1683
1199431	400	0	1311
1203936	400	0	1189
1208440	400	0	0
1212945	400	0	1265
1217449	400	1	945
1221954	400	1	1324
1226458	400	0	0
1230962	400	1	1029
1235467	400	1	843
1239971	400	1	707
1244476	400	1	1109
1248980	400	1	895
1253485	400	1	861
1257989	400	0	0
1262494	400	1	941
1266998	400	1	1270
1271503	400	1	1617
1276007	400	1	1419
1280512	400	0	973
1285016	400	1	1037
1289521	400	1	976
1294025	400	1	1624
1298529	400	1	772
1303034	400	1	1293
1307538	400	1	982
1312043	400	1	970
1316547	400	1	1296
1321052	400	1	866
1325556	400	1	820
1330061	400	1	1297
1334565	400	1	954
1339070	400	0	1325
1343574	400	1	1157
1348079	400	1	1179
1352583	400	1	843
1357088	400	1	1340
1361592	400	1	1389
1366096	400	0	1331
1370601	400	1	1251
1375105	400	1	734
1379610	400	0	931
1384114	400	1	681
1388619	400	1	1338
1393123	400	1	1007
1397628	400	0	0
1402132	400	0	1676
1406637	400	1	552
