onset	duration	ACC	RT
151348	400	1	592
155852	400	0	449
160357	400	1	425
164861	400	1	304
169366	400	0	322
173870	400	1	283
178374	400	0	447
182879	400	0	0
187383	400	0	0
191888	400	0	346
196392	400	0	854
200897	400	0	449
205401	400	1	452
209906	400	0	324
214410	400	1	378
218915	400	0	473
223419	400	0	292
227924	400	0	646
232428	400	1	446
236933	400	0	251
241437	400	1	390
245941	400	1	324
250446	400	1	475
254950	400	0	368
259455	400	1	335
263959	400	0	265
268464	400	0	0
272968	400	0	598
277473	400	0	313
281977	400	0	487
286482	400	0	44
290986	400	1	235
295491	400	0	434
299995	400	0	85
304500	400	0	291
309004	400	1	557
313508	400	0	429
318013	400	0	402
322517	400	1	529
327022	400	0	286
331526	400	0	334
336031	400	0	341
340535	400	0	157
345040	400	0	0
349544	400	0	366
354049	400	0	396
358553	400	0	203
363058	400	1	423
367562	400	0	472
372067	400	1	301
376571	400	0	354
381075	400	0	415
385580	400	1	470
390084	400	0	251
394589	400	0	385
399093	400	0	316
403598	400	0	438
408102	400	1	528
412607	400	1	476
417111	400	0	615
448109	400	0	281
452613	400	1	455
457118	400	0	516
461622	400	0	354
466127	400	0	0
470631	400	0	252
475135	400	0	0
479640	400	1	508
484144	400	0	0
488649	400	1	289
493153	400	0	0
497658	400	0	891
502162	400	0	294
506667	400	1	443
511171	400	1	352
515676	400	1	388
520180	400	1	513
524685	400	0	335
529189	400	0	602
533693	400	0	630
538198	400	0	304
542702	400	1	377
547207	400	0	404
551711	400	0	227
556216	400	0	362
560720	400	0	872
565225	400	0	322
569729	400	0	665
574234	400	0	300
578738	400	0	365
583243	400	0	297
587747	400	0	473
592252	400	1	1140
596756	400	0	148
601260	400	0	542
605765	400	0	1264
610269	400	0	566
614774	400	1	203
619278	400	1	880
623783	400	0	363
628287	400	0	40
632792	400	0	624
637296	400	0	352
641801	400	0	643
646305	400	1	339
650810	400	0	508
655314	400	0	443
659819	400	0	1217
664323	400	0	1156
668827	400	1	366
673332	400	0	354
677836	400	0	293
682341	400	1	18
686845	400	0	0
691350	400	0	525
695854	400	0	0
700359	400	0	519
704863	400	1	574
709368	400	0	485
713872	400	0	0
751192	400	1	340
755697	400	1	486
760201	400	1	542
764706	400	0	325
769210	400	0	396
773715	400	0	451
778219	400	1	534
782724	400	1	1410
787228	400	1	972
791733	400	1	503
796237	400	0	416
800742	400	1	384
805246	400	0	0
809751	400	1	186
814255	400	1	630
818760	400	1	502
823264	400	1	305
827768	400	1	462
832273	400	1	387
836778	400	1	460
841282	400	0	453
845786	400	0	515
850291	400	0	1086
854795	400	0	553
859300	400	1	905
863804	400	1	721
868309	400	1	495
872813	400	1	680
877318	400	1	593
881822	400	1	714
886327	400	1	491
890831	400	1	1114
895335	400	1	754
899840	400	1	1421
904344	400	0	629
908849	400	0	498
913353	400	0	386
917858	400	1	673
922362	400	1	752
926867	400	0	625
931371	400	1	778
935876	400	0	300
940380	400	1	509
944885	400	0	1105
949389	400	0	746
953894	400	1	380
958398	400	0	434
962903	400	1	740
967407	400	1	947
971911	400	1	613
976416	400	1	511
980920	400	0	919
985425	400	0	817
989929	400	1	450
994434	400	0	680
998938	400	0	338
1003443	400	1	655
1007947	400	1	607
1012452	400	1	582
1016956	400	1	746
1056679	400	0	454
1061183	400	1	507
1065688	400	1	544
1070192	400	0	593
1074697	400	0	855
1079201	400	0	529
1083706	400	1	593
1088210	400	0	369
1092714	400	0	776
1097219	400	0	1184
1101723	400	0	220
1106228	400	1	354
1110732	400	1	376
1115237	400	1	767
1119741	400	0	634
1124246	400	1	614
1128750	400	0	1324
1133255	400	0	386
1137759	400	0	732
1142264	400	1	781
1146768	400	1	503
1151273	400	0	804
1155777	400	1	694
1160281	400	0	608
1164786	400	0	64
1169290	400	0	0
1173795	400	0	405
1178299	400	0	815
1182804	400	1	798
1187308	400	1	786
1191813	400	0	400
1196317	400	0	0
1200822	400	0	649
1205326	400	0	412
1209831	400	0	397
1214335	400	0	431
1218839	400	1	1000
1223344	400	1	432
1227848	400	1	685
1232353	400	1	532
1236857	400	1	566
1241362	400	1	701
1245866	400	1	1141
1250371	400	0	711
1254875	400	1	599
1259380	400	0	0
1263884	400	1	400
1268389	400	0	467
1272893	400	0	657
1277398	400	1	322
1281902	400	1	770
1286407	400	0	480
1290911	400	0	695
1295415	400	0	1355
1299920	400	0	0
1304424	400	0	0
1308929	400	1	481
1313433	400	0	0
1317938	400	0	353
1322442	400	1	288
