onset	duration	ACC	RT
167296	400	0	381
171800	400	0	97
176305	400	1	668
180809	400	1	910
185314	400	1	767
189818	400	0	429
194323	400	1	840
198827	400	0	0
203332	400	0	0
207836	400	0	0
212341	400	0	0
216845	400	1	608
221350	400	1	510
225854	400	1	556
230358	400	1	968
234863	400	0	734
239367	400	0	206
243872	400	0	248
248376	400	1	739
252881	400	1	609
257385	400	0	189
261890	400	1	284
266394	400	0	507
270899	400	1	506
275403	400	1	569
279907	400	0	282
284412	400	1	406
288916	400	1	408
293421	400	0	682
297925	400	1	681
302430	400	1	615
306934	400	0	398
311439	400	0	1123
315943	400	1	908
320448	400	1	665
324952	400	1	381
329457	400	0	0
333961	400	0	225
338466	400	1	462
342970	400	1	617
347475	400	1	755
351979	400	1	497
356483	400	1	521
360988	400	1	584
365492	400	0	680
369997	400	1	672
374501	400	1	643
379006	400	0	630
383510	400	1	881
388015	400	1	547
392519	400	0	251
397024	400	1	511
401528	400	1	444
406033	400	0	417
410537	400	0	470
415042	400	0	474
419546	400	0	806
424050	400	0	1353
428555	400	1	404
433059	400	1	448
470396	400	0	443
474901	400	0	450
479405	400	0	272
483910	400	1	218
488414	400	1	492
492919	400	0	697
497423	400	0	469
501928	400	0	393
506432	400	1	442
510937	400	1	618
515441	400	0	680
519946	400	0	772
524450	400	0	1022
528954	400	0	862
533459	400	0	381
537963	400	1	501
542468	400	0	667
546972	400	0	323
551477	400	0	0
555981	400	0	215
560486	400	0	560
564990	400	1	227
569495	400	0	295
573999	400	0	0
578504	400	1	300
583008	400	0	341
587512	400	1	631
592017	400	1	735
596521	400	1	239
601026	400	1	682
605530	400	1	560
610035	400	1	1064
614539	400	0	680
619044	400	0	1257
623548	400	1	1136
628053	400	0	767
632557	400	1	702
637062	400	0	204
641566	400	0	189
646071	400	1	695
650575	400	0	666
655079	400	0	431
659584	400	0	344
664088	400	0	225
668593	400	1	354
673097	400	0	1483
677602	400	1	503
682106	400	0	0
686611	400	0	822
691115	400	1	1601
695620	400	1	405
700124	400	0	259
704629	400	1	688
709133	400	0	316
713638	400	0	546
718142	400	0	116
722647	400	0	642
727151	400	1	722
731655	400	0	533
736160	400	0	0
782139	400	0	474
786643	400	0	481
791148	400	1	607
795652	400	0	0
800157	400	0	0
804661	400	0	280
809166	400	0	232
813670	400	1	365
818175	400	0	30
822679	400	1	715
827183	400	0	646
831688	400	0	579
836192	400	1	553
840697	400	1	541
845201	400	1	423
849706	400	1	741
854210	400	1	490
858715	400	1	611
863219	400	0	627
867724	400	0	458
872228	400	1	800
876733	400	1	576
881237	400	0	63
885741	400	0	0
890246	400	0	247
894750	400	0	362
899255	400	1	948
903759	400	0	1087
908264	400	1	359
912768	400	0	753
917273	400	0	155
921777	400	1	517
926282	400	1	918
930786	400	1	532
935290	400	1	193
939795	400	0	0
944299	400	1	552
948804	400	1	1085
953308	400	1	369
957813	400	1	514
962317	400	1	520
966822	400	1	440
971326	400	0	625
975831	400	0	552
980335	400	0	798
984839	400	1	119
989344	400	1	533
993848	400	0	1045
998353	400	0	686
1002857	400	1	409
1007362	400	1	866
1011866	400	0	685
1016371	400	0	928
1020875	400	1	1085
1025380	400	0	999
1029884	400	0	418
1034389	400	1	419
1038893	400	0	275
1043398	400	0	280
1047902	400	0	909
