onset	duration	ACC	RT
183004	400	1	428
187508	400	1	686
192013	400	1	560
196517	400	1	426
201021	400	1	659
205526	400	1	676
210030	400	1	489
214535	400	1	767
219039	400	1	458
223544	400	1	471
228048	400	0	769
232553	400	1	432
237057	400	1	598
241562	400	1	556
246066	400	0	597
250571	400	1	573
255075	400	1	546
259580	400	1	421
264084	400	1	444
268589	400	1	448
273093	400	0	738
277598	400	1	508
282102	400	1	537
286607	400	1	421
291111	400	1	570
295616	400	1	424
300120	400	1	484
304625	400	1	386
309129	400	1	592
313634	400	1	330
318138	400	1	627
322643	400	1	468
327147	400	1	588
331651	400	1	395
336156	400	1	512
340660	400	1	493
345165	400	1	696
349669	400	1	693
354174	400	1	468
358678	400	0	1057
363183	400	1	473
367687	400	1	380
372192	400	1	466
376696	400	1	564
381200	400	1	666
385705	400	1	356
390209	400	0	967
394714	400	1	566
399218	400	1	379
403723	400	1	874
408227	400	1	536
412732	400	0	377
417236	400	1	434
421741	400	0	569
426245	400	1	501
430750	400	0	777
435254	400	1	460
439759	400	1	430
444263	400	0	351
448768	400	1	953
484136	400	1	769
488640	400	1	518
493145	400	1	414
497649	400	1	466
502154	400	0	1341
506658	400	0	1050
511163	400	1	447
515667	400	1	392
520172	400	1	384
524676	400	1	304
529181	400	1	378
533685	400	1	523
538190	400	1	379
542694	400	1	436
547199	400	1	903
551703	400	1	461
556208	400	1	481
560712	400	0	879
565217	400	1	408
569721	400	1	456
574225	400	1	436
578730	400	1	373
583234	400	1	333
587739	400	1	432
592243	400	1	423
596748	400	0	1329
601252	400	1	501
605757	400	1	406
610261	400	1	308
614766	400	1	555
619270	400	1	960
623775	400	1	712
628279	400	1	485
632784	400	1	315
637288	400	1	368
641793	400	1	376
646297	400	1	396
650802	400	1	681
655306	400	1	461
659811	400	1	318
664315	400	1	1028
668819	400	1	862
673324	400	1	398
677828	400	1	352
682333	400	1	541
686837	400	0	1114
691342	400	0	909
695846	400	1	452
700351	400	1	453
704855	400	1	359
709360	400	1	538
713864	400	1	480
718369	400	1	480
722873	400	1	1027
727378	400	1	387
731882	400	1	441
736386	400	1	369
740891	400	1	369
745395	400	1	601
749900	400	1	717
782933	400	1	426
787437	400	1	1010
791942	400	1	375
796446	400	0	359
800950	400	1	491
805455	400	1	503
809959	400	1	315
814464	400	1	390
818968	400	0	397
823473	400	0	0
827977	400	1	526
832482	400	1	418
836986	400	0	459
841491	400	1	459
845995	400	1	484
850500	400	1	415
855004	400	1	394
859509	400	1	406
864013	400	1	471
868518	400	1	425
873022	400	1	377
877527	400	1	420
882031	400	1	530
886536	400	1	543
891040	400	1	517
895544	400	0	740
900049	400	1	522
904553	400	1	513
909058	400	1	325
913562	400	1	442
918067	400	1	473
922571	400	1	379
927076	400	1	474
931580	400	0	457
936085	400	1	401
940589	400	1	372
945094	400	1	520
949598	400	1	569
954102	400	1	351
958607	400	1	312
963111	400	1	519
967616	400	0	826
972120	400	1	405
976625	400	1	1198
981129	400	1	366
985634	400	1	450
990138	400	1	603
994643	400	1	453
999147	400	1	549
1003652	400	1	487
1008156	400	1	727
1012661	400	1	442
1017165	400	1	290
1021669	400	1	722
1026174	400	1	415
1030678	400	1	707
1035183	400	1	361
1039687	400	1	616
1044192	400	1	364
1048696	400	1	427
1077692	400	1	731
1082196	400	1	332
1086701	400	1	506
1091205	400	1	795
1095710	400	1	436
1100214	400	1	466
1104719	400	1	395
1109223	400	1	1397
1113728	400	1	884
1118232	400	1	886
1122737	400	1	341
1127241	400	1	334
1131745	400	1	538
1136250	400	0	397
1140754	400	1	482
1145259	400	1	490
1149763	400	1	457
1154268	400	1	317
1158772	400	1	419
1163277	400	1	379
1167781	400	1	472
1172286	400	1	503
1176790	400	1	398
1181295	400	1	473
1185799	400	1	353
1190303	400	1	425
1194808	400	1	456
1199312	400	1	937
1203817	400	1	454
1208321	400	1	395
1212826	400	1	639
1217330	400	1	570
1221835	400	1	455
1226339	400	0	418
1230844	400	1	683
1235348	400	1	410
1239853	400	1	348
1244357	400	0	406
1248862	400	1	1028
1253366	400	1	543
1257870	400	1	352
1262375	400	1	508
1266879	400	1	419
1271384	400	1	389
1275888	400	1	594
1280393	400	1	709
1284897	400	1	492
1289402	400	1	417
1293906	400	1	468
1298411	400	0	707
1302915	400	1	423
1307420	400	1	491
1311924	400	0	1092
1316429	400	1	369
1320933	400	0	837
1325438	400	1	410
1329942	400	1	434
1334447	400	1	363
1338951	400	1	880
1343455	400	1	412
