onset	duration	ACC	RT
183493	400	1	700
187997	400	1	846
192502	400	1	819
197006	400	1	867
201511	400	1	787
206015	400	1	735
210520	400	1	921
215024	400	1	547
219529	400	1	715
224033	400	1	689
228537	400	0	1210
233042	400	1	1666
237546	400	1	771
242051	400	1	1051
246555	400	1	1457
251060	400	1	831
255564	400	1	685
260069	400	1	919
264573	400	0	1342
269078	400	1	681
273582	400	0	1644
278086	400	1	618
282591	400	0	0
287095	400	1	995
291600	400	1	593
296104	400	1	1221
300609	400	1	576
305113	400	1	490
309618	400	1	600
314122	400	1	1551
318627	400	1	573
323131	400	1	909
327636	400	1	817
332140	400	1	927
336645	400	1	1453
341149	400	1	1198
345653	400	1	945
350158	400	1	825
354662	400	0	1447
359167	400	1	1569
363671	400	1	709
368176	400	1	646
372680	400	1	908
377185	400	0	601
381689	400	1	641
386194	400	1	814
390698	400	1	1539
395203	400	1	722
399707	400	1	842
404211	400	1	1106
408716	400	1	922
413220	400	1	899
417725	400	1	694
422229	400	1	903
426734	400	1	811
431238	400	0	1436
435743	400	1	888
440247	400	1	961
444752	400	1	735
449256	400	0	0
504294	400	1	952
508799	400	1	941
513303	400	0	1522
517807	400	1	1137
522312	400	1	1654
526816	400	1	1394
531321	400	1	1448
535825	400	1	683
540330	400	1	596
544834	400	1	1439
549339	400	1	522
553843	400	1	961
558348	400	1	819
562852	400	1	672
567357	400	1	607
571861	400	1	785
576365	400	1	671
580870	400	1	1017
585374	400	1	631
589879	400	1	775
594383	400	1	552
598888	400	0	1141
603392	400	1	977
607897	400	1	743
612401	400	1	793
616906	400	1	664
621410	400	1	865
625915	400	0	1488
630419	400	1	1284
634924	400	1	1522
639428	400	1	911
643932	400	1	748
648437	400	1	1616
652941	400	1	847
657446	400	1	905
661950	400	1	1052
666455	400	1	919
670959	400	0	1366
675464	400	0	1455
679968	400	1	800
684473	400	1	1154
688977	400	1	771
693482	400	0	1329
697986	400	1	881
702490	400	1	913
706995	400	1	758
711499	400	1	1233
716004	400	1	693
720508	400	1	1286
725013	400	1	1638
729517	400	1	740
734022	400	1	864
738526	400	1	697
743031	400	1	1280
747535	400	1	1177
752040	400	1	1365
756544	400	1	1203
761048	400	1	630
765553	400	1	682
770057	400	1	1078
802439	400	1	881
806944	400	0	1109
811448	400	1	1309
815953	400	1	1349
820457	400	1	1075
824962	400	1	866
829466	400	1	1437
833971	400	1	1624
838475	400	1	626
842980	400	1	693
847484	400	1	1226
851989	400	1	1297
856493	400	1	913
860997	400	1	1222
865502	400	0	655
870006	400	1	754
874511	400	1	870
879015	400	1	1500
883520	400	1	1390
888024	400	1	963
892529	400	1	743
897033	400	0	0
901538	400	0	0
906042	400	0	1357
910547	400	1	776
915051	400	1	554
919556	400	1	538
924060	400	1	911
928565	400	1	700
933069	400	1	780
937573	400	0	0
942078	400	1	810
946582	400	1	1115
951087	400	0	0
955591	400	0	1357
960096	400	0	724
964600	400	0	1248
969105	400	1	838
973609	400	1	644
978114	400	1	987
982618	400	0	1579
987122	400	1	1210
991627	400	0	0
996131	400	1	1014
1000636	400	1	1202
1005140	400	0	0
1009645	400	1	566
1014149	400	1	1493
1018654	400	0	1435
1023158	400	1	747
1027663	400	1	867
1032167	400	1	987
1036672	400	0	1170
1041176	400	1	751
1045681	400	0	0
1050185	400	0	1470
1054690	400	0	1309
1059194	400	0	1157
1063699	400	1	751
1068203	400	0	1340
1152336	400	1	1177
1156841	400	1	712
1161345	400	1	914
1165850	400	1	747
1170354	400	1	590
1174859	400	1	713
1179363	400	1	902
1183868	400	1	997
1188372	400	1	935
1192877	400	1	843
1197381	400	0	657
1201885	400	1	960
1206390	400	1	929
1210894	400	1	1439
1215399	400	1	1573
1219903	400	1	927
1224408	400	1	1695
1228912	400	0	920
1233417	400	1	1198
1237921	400	1	625
1242426	400	1	851
1246930	400	1	801
1251434	400	1	763
1255939	400	1	620
1260443	400	1	973
1264948	400	1	846
1269452	400	0	1223
1273957	400	1	1110
1278461	400	1	1283
1282966	400	1	1015
1287470	400	1	1320
1291975	400	1	863
1296479	400	1	1177
1300984	400	1	1201
1305488	400	1	1133
1309993	400	0	0
1314497	400	1	623
1319001	400	1	926
1323506	400	0	1529
1328010	400	1	1002
1332515	400	1	941
1337019	400	1	808
1341524	400	1	508
1346028	400	1	758
1350533	400	1	757
1355037	400	1	1255
1359542	400	1	1319
1364046	400	1	749
1368550	400	1	864
1373055	400	1	775
1377559	400	1	1121
1382064	400	0	1611
1386568	400	1	732
1391073	400	1	834
1395577	400	1	904
1400082	400	1	782
1404586	400	1	1299
1409091	400	1	776
1413595	400	1	1106
1418100	400	1	699
