onset	duration	ACC	RT
176382	400	1	741
180887	400	1	915
185391	400	1	1377
189896	400	1	727
194400	400	1	880
198905	400	1	753
203409	400	1	1383
207914	400	1	1129
212418	400	0	1554
216923	400	1	1141
221427	400	1	757
225931	400	1	1186
230436	400	0	1134
234940	400	1	1497
239445	400	0	0
243949	400	1	1523
248454	400	0	0
252958	400	0	1335
257463	400	1	1300
261967	400	1	1232
266472	400	0	1138
270976	400	1	974
275481	400	1	848
279985	400	1	1316
284490	400	1	1485
288994	400	0	0
293498	400	1	922
298003	400	1	951
302507	400	0	0
307012	400	1	1494
311516	400	0	1296
316021	400	1	710
320525	400	0	0
325030	400	1	1448
329534	400	1	940
334039	400	1	1063
338543	400	1	782
343048	400	1	905
347552	400	1	783
352056	400	1	969
356561	400	1	853
361065	400	1	796
365570	400	0	1440
370074	400	1	1276
374579	400	1	1044
379083	400	0	1241
383588	400	1	1125
388092	400	1	879
392597	400	1	910
397101	400	0	0
401606	400	0	808
406110	400	1	1650
410614	400	0	0
415119	400	1	1001
419623	400	0	1374
424128	400	1	1013
428632	400	1	853
433137	400	1	1156
437641	400	1	874
442146	400	0	0
527564	400	1	749
532068	400	1	1309
536573	400	0	1022
541077	400	1	1026
545582	400	1	1563
550086	400	1	1470
554591	400	1	960
559095	400	1	677
563599	400	1	826
568104	400	1	756
572608	400	0	882
577113	400	1	1325
581617	400	1	535
586122	400	1	1323
590626	400	1	1217
595131	400	1	1016
599635	400	0	1160
604140	400	1	833
608644	400	1	1331
613149	400	0	1322
617653	400	0	0
622158	400	1	988
626662	400	0	1654
631167	400	0	1348
635671	400	0	1644
640176	400	0	1315
644680	400	0	1586
649184	400	0	0
653689	400	0	0
658193	400	0	1175
662698	400	1	1375
667202	400	0	1644
671707	400	0	961
676211	400	1	1326
680716	400	1	809
685220	400	1	1092
689725	400	1	1421
694229	400	0	0
698733	400	1	965
703238	400	1	1250
707742	400	1	1546
712247	400	1	1411
716751	400	1	573
721256	400	1	810
725760	400	1	1306
730265	400	0	0
734769	400	1	1202
739274	400	1	1418
743778	400	1	1098
748283	400	1	1057
752787	400	0	1033
757291	400	0	983
761796	400	1	682
766300	400	0	0
770805	400	1	1043
775309	400	1	1216
779814	400	1	1225
784318	400	1	1442
788823	400	1	994
793327	400	1	1009
880930	400	1	761
885435	400	1	1459
889939	400	1	891
894444	400	1	1029
898948	400	1	1053
903453	400	1	902
907957	400	1	747
912462	400	1	1258
916966	400	1	1088
921471	400	1	763
925975	400	1	1224
930480	400	0	0
934984	400	0	1660
939489	400	0	0
943993	400	1	667
948498	400	0	1550
953002	400	1	676
957506	400	0	1364
962011	400	1	1345
966515	400	1	1084
971020	400	0	1077
975524	400	0	1170
980029	400	1	670
984533	400	0	1043
989038	400	0	0
993542	400	0	1029
998047	400	0	212
1002551	400	1	813
1007055	400	1	1266
1011560	400	0	1253
1016064	400	1	1236
1020569	400	1	1499
1025073	400	0	0
1029578	400	0	1198
1034082	400	1	900
1038587	400	1	1001
1043091	400	1	1038
1047596	400	0	1328
1052100	400	1	1693
1056604	400	0	1341
1061109	400	0	1117
1065613	400	1	693
1070118	400	1	1264
1074622	400	0	1478
1079127	400	0	989
1083631	400	1	1057
1088136	400	0	0
1092640	400	0	863
1097145	400	0	1453
1101649	400	0	1127
1106154	400	0	0
1110658	400	0	829
1115163	400	0	0
1119667	400	1	747
1124171	400	0	0
1128676	400	0	1332
1133180	400	0	1483
1137685	400	1	1048
1142189	400	1	1208
1146694	400	1	681
1214594	400	1	658
1219099	400	0	1058
1223603	400	1	818
1228108	400	1	862
1232612	400	1	1006
1237117	400	1	1200
1241621	400	1	1127
1246126	400	1	970
1250630	400	1	1377
1255135	400	1	790
1259639	400	1	1519
1264143	400	1	717
1268648	400	1	1411
1273152	400	0	1359
1277657	400	0	0
1282161	400	1	951
1286666	400	1	637
1291170	400	1	1145
1295675	400	1	771
1300179	400	1	683
1304684	400	1	1219
1309188	400	1	875
1313693	400	0	954
1318197	400	1	1393
1322701	400	0	0
1327206	400	0	1258
1331710	400	1	1027
1336215	400	1	1171
1340719	400	0	1382
1345224	400	0	1281
1349728	400	1	761
1354233	400	1	750
1358737	400	1	1293
1363242	400	0	0
1367746	400	0	1006
1372251	400	0	1622
1376755	400	0	0
1381260	400	1	1121
1385764	400	1	1142
1390268	400	0	1410
1394773	400	1	777
1399277	400	0	1567
1403782	400	1	1458
1408286	400	1	1350
1412791	400	1	1330
1417295	400	1	1280
1421800	400	0	918
1426304	400	1	906
1430809	400	0	0
1435313	400	1	901
1439818	400	0	0
1444322	400	1	1056
1448826	400	1	901
1453331	400	1	853
1457835	400	0	0
1462340	400	1	913
1466844	400	0	1251
1471349	400	0	1333
1475853	400	0	0
1480358	400	1	1447
