onset	duration	ACC	RT
300197	400	1	660
304701	400	0	993
309206	400	1	1167
313710	400	1	616
318215	400	1	457
322719	400	1	829
327224	400	0	615
331728	400	1	512
336233	400	1	460
340737	400	1	1095
345242	400	0	1112
349746	400	0	846
354250	400	0	571
358755	400	1	398
363259	400	1	530
367764	400	1	623
372268	400	1	446
376773	400	1	521
381277	400	0	1223
385782	400	1	372
390286	400	1	639
394791	400	1	609
399295	400	1	572
403800	400	1	503
408304	400	1	535
412808	400	1	741
417313	400	1	914
421817	400	1	577
426322	400	1	485
430826	400	1	606
435331	400	1	520
439835	400	1	509
444340	400	0	562
448844	400	0	0
453349	400	1	698
457853	400	1	483
462358	400	0	820
466862	400	1	836
471367	400	1	519
475871	400	1	596
480376	400	1	1265
484880	400	1	599
489384	400	1	820
493889	400	1	744
498393	400	1	485
502898	400	1	762
507402	400	1	641
511907	400	1	536
516411	400	1	582
520916	400	1	524
525420	400	1	694
529925	400	1	675
534429	400	1	590
538934	400	1	429
543438	400	1	577
547942	400	0	1295
552447	400	1	709
556951	400	1	707
561456	400	1	504
565960	400	1	506
654682	400	1	445
659186	400	1	406
663691	400	1	538
668195	400	1	592
672699	400	1	1348
677204	400	1	430
681708	400	1	815
686213	400	0	498
690717	400	1	555
695222	400	1	565
699726	400	1	752
704231	400	1	818
708735	400	1	443
713240	400	1	773
717744	400	1	665
722249	400	1	694
726753	400	1	535
731257	400	1	589
735762	400	1	552
740266	400	1	595
744771	400	1	641
749275	400	1	411
753780	400	1	495
758284	400	1	528
762789	400	1	463
767293	400	1	679
771798	400	1	421
776302	400	0	1134
780807	400	1	644
785311	400	1	570
789816	400	1	1052
794320	400	1	483
798824	400	1	1162
803329	400	1	613
807833	400	1	847
812338	400	1	577
816842	400	1	547
821347	400	0	0
825851	400	1	887
830356	400	1	413
834860	400	1	653
839365	400	1	571
843869	400	1	1242
848374	400	1	570
852878	400	0	1672
857382	400	1	573
861887	400	0	1523
866391	400	0	0
870896	400	1	638
875400	400	1	619
879905	400	1	627
884409	400	1	530
888914	400	1	467
893418	400	1	423
897923	400	1	618
902427	400	1	472
906932	400	1	394
911436	400	1	673
915940	400	1	347
920445	400	1	417
1070727	400	1	632
1075232	400	1	650
1079736	400	0	760
1084240	400	1	525
1088745	400	0	440
1093249	400	1	520
1097754	400	1	630
1102258	400	1	405
1106763	400	1	609
1111267	400	1	1133
1115772	400	0	0
1120276	400	0	1387
1124781	400	0	968
1129285	400	1	621
1133790	400	1	693
1138294	400	1	563
1142798	400	1	1231
1147303	400	1	515
1151807	400	1	696
1156312	400	1	992
1160816	400	1	1363
1165321	400	1	571
1169825	400	1	622
1174330	400	1	511
1178834	400	1	946
1183339	400	1	843
1187843	400	1	587
1192348	400	1	426
1196852	400	1	1119
1201356	400	1	795
1205861	400	1	548
1210365	400	1	815
1214870	400	1	552
1219374	400	1	732
1223879	400	1	560
1228383	400	1	410
1232888	400	1	585
1237392	400	1	433
1241897	400	1	1276
1246401	400	1	492
1250906	400	1	760
1255410	400	1	398
1259914	400	1	652
1264419	400	0	894
1268923	400	0	906
1273428	400	0	665
1277932	400	1	760
1282437	400	1	580
1286941	400	1	552
1291446	400	1	512
1295950	400	1	1274
1300455	400	1	505
1304959	400	0	0
1309464	400	1	497
1313968	400	1	692
1318472	400	1	453
1322977	400	1	879
1327481	400	1	544
1331986	400	1	501
1336490	400	1	369
1398986	400	1	998
1403490	400	1	772
1407994	400	0	1200
1412499	400	0	765
1417003	400	1	819
1421508	400	1	664
1426012	400	1	660
1430517	400	0	929
1435021	400	1	992
1439526	400	1	747
1444030	400	1	1116
1448535	400	1	543
1453039	400	1	437
1457544	400	1	812
1462048	400	1	703
1466552	400	1	618
1471057	400	1	659
1475561	400	1	588
1480066	400	1	716
1484570	400	1	400
1489075	400	1	584
1493579	400	1	435
1498084	400	1	510
1502588	400	1	492
1507093	400	1	569
1511597	400	1	507
1516102	400	1	538
1520606	400	1	643
1525110	400	1	431
1529615	400	1	488
1534119	400	1	503
1538624	400	1	1228
1543128	400	1	1533
1547633	400	1	553
1552137	400	1	490
1556642	400	1	644
1561146	400	1	437
1565651	400	1	486
1570155	400	1	662
1574660	400	1	639
1579164	400	1	392
1583668	400	1	580
1588173	400	1	390
1592677	400	1	749
1597182	400	1	828
1601686	400	1	517
1606191	400	1	1007
1610695	400	1	789
1615200	400	1	465
1619704	400	0	946
1624209	400	1	485
1628713	400	1	486
1633218	400	1	392
1637722	400	1	1164
1642227	400	1	595
1646731	400	1	395
1651235	400	1	1029
1655740	400	1	459
1660244	400	1	596
1664749	400	1	536
