onset	duration	ACC	RT
783314	400	0	1336
787818	400	0	920
792323	400	1	525
796827	400	1	625
801332	400	0	1066
805836	400	0	868
810341	400	0	1103
814845	400	0	827
819350	400	1	646
823854	400	1	787
828359	400	1	763
832863	400	1	857
837368	400	1	1538
841872	400	0	0
846376	400	1	594
850881	400	0	1232
855385	400	0	894
859890	400	1	832
864394	400	1	533
868899	400	1	865
873403	400	0	1102
877908	400	1	863
882412	400	0	903
886917	400	1	871
891421	400	1	840
895926	400	1	616
900430	400	1	482
904934	400	1	1087
909439	400	1	590
913943	400	1	808
918448	400	1	798
922952	400	1	1275
927457	400	1	1095
931961	400	0	965
936466	400	1	609
940970	400	1	565
945475	400	1	1418
949979	400	1	784
954484	400	1	421
958988	400	1	618
963492	400	1	1126
967997	400	1	762
972501	400	1	937
977006	400	0	630
981510	400	1	666
986015	400	1	1418
990519	400	1	1445
995024	400	1	735
999528	400	0	1200
1004033	400	1	909
1008537	400	0	1170
1013042	400	1	892
1017546	400	1	1353
1022050	400	1	1120
1026555	400	1	1509
1031059	400	1	1239
1035564	400	1	1210
1040068	400	1	836
1044573	400	0	0
1049077	400	1	665
1086798	400	1	594
1091303	400	1	443
1095807	400	0	1023
1100311	400	1	957
1104816	400	1	635
1109320	400	1	764
1113825	400	1	936
1118329	400	1	1195
1122834	400	0	592
1127338	400	0	1088
1131843	400	1	998
1136347	400	1	713
1140852	400	1	1022
1145356	400	1	800
1149861	400	1	813
1154365	400	1	1622
1158869	400	1	1114
1163374	400	1	1331
1167878	400	1	633
1172383	400	1	702
1176887	400	1	615
1181392	400	1	462
1185896	400	1	576
1190401	400	1	568
1194905	400	0	628
1199410	400	0	0
1203914	400	1	891
1208419	400	1	1214
1212923	400	1	729
1217427	400	1	1031
1221932	400	1	592
1226436	400	0	0
1230941	400	1	817
1235445	400	1	671
1239950	400	1	963
1244454	400	1	1523
1248959	400	1	1074
1253463	400	0	278
1257968	400	1	836
1262472	400	0	1232
1266977	400	1	998
1271481	400	0	1464
1275985	400	1	1123
1280490	400	1	1056
1284994	400	1	1011
1289499	400	1	1267
1294003	400	0	1157
1298508	400	1	1207
1303012	400	1	1204
1307517	400	1	442
1312021	400	0	746
1316526	400	1	736
1321030	400	1	874
1325535	400	1	975
1330039	400	1	1002
1334544	400	1	601
1339048	400	0	0
1343552	400	1	602
1348057	400	0	947
1352561	400	1	530
1387346	400	0	747
1391850	400	1	1069
1396355	400	1	1080
1400859	400	0	895
1405364	400	0	883
1409868	400	1	1149
1414373	400	1	1159
1418877	400	0	629
1423381	400	0	1322
1427886	400	1	497
1432391	400	1	1317
1436895	400	0	1259
1441399	400	0	853
1445904	400	1	666
1450408	400	1	634
1454913	400	1	1609
1459417	400	1	1120
1463922	400	0	812
1468426	400	0	1469
1472931	400	1	1298
1477435	400	1	1399
1481940	400	1	842
1486444	400	1	709
1490949	400	1	686
1495453	400	0	0
1499958	400	0	1033
1504462	400	0	524
1508966	400	1	647
1513471	400	0	1379
1517975	400	0	1335
1522480	400	1	1390
1526984	400	1	562
1531489	400	0	1176
1535993	400	0	0
1540498	400	1	788
1545002	400	0	1413
1549507	400	1	808
1554011	400	1	677
1558516	400	1	848
1563020	400	1	513
1567524	400	1	656
1572029	400	1	503
1576533	400	1	914
1581038	400	0	0
1585542	400	1	809
1590047	400	1	1268
1594551	400	1	997
1599056	400	0	1324
1603560	400	0	0
1608065	400	0	1227
1612569	400	1	1072
1617074	400	0	892
1621578	400	1	623
1626083	400	1	1513
1630587	400	1	631
1635091	400	1	725
1639596	400	0	0
1644100	400	1	1504
1648605	400	1	899
1653109	400	0	1030
1690063	400	0	1068
1694567	400	1	673
1699072	400	1	681
1703576	400	0	1096
1708080	400	0	1123
1712585	400	1	645
1717089	400	1	1003
1721594	400	1	573
1726098	400	0	962
1730603	400	0	0
1735107	400	0	1354
1739612	400	1	1115
1744116	400	1	1178
1748621	400	0	0
1753125	400	1	1384
1757630	400	0	1036
1762134	400	1	711
1766639	400	1	176
1771143	400	0	1126
1775647	400	1	891
1780152	400	0	0
1784656	400	1	749
1789161	400	0	925
1793665	400	0	248
1798170	400	1	976
1802674	400	0	1691
1807179	400	1	816
1811683	400	1	1674
1816188	400	0	689
1820692	400	0	885
1825197	400	1	743
1829701	400	0	1648
1834205	400	1	1527
1838710	400	1	713
1843214	400	1	1100
1847719	400	1	970
1852223	400	1	573
1856728	400	0	744
1861232	400	0	1076
1865737	400	1	683
1870241	400	1	736
1874746	400	0	815
1879250	400	0	576
1883755	400	1	727
1888259	400	0	787
1892763	400	1	580
1897268	400	1	1074
1901772	400	0	903
1906277	400	0	816
1910781	400	0	793
1915286	400	0	0
1919790	400	1	807
1924295	400	1	1211
1928799	400	1	1346
1933304	400	1	1071
1937808	400	1	594
1942313	400	1	1264
1946817	400	0	1018
1951322	400	1	992
1955826	400	1	918
