onset	duration	ACC	RT
178330	400	1	696
182835	400	1	512
187339	400	1	618
191844	400	1	581
196348	400	1	745
200852	400	0	933
205357	400	0	1225
209861	400	1	1099
214366	400	0	529
218870	400	1	1091
223375	400	1	436
227879	400	1	864
232384	400	1	571
236888	400	1	714
241393	400	1	774
245897	400	1	1174
250402	400	1	383
254906	400	1	771
259411	400	1	643
263915	400	1	868
268420	400	1	1165
272924	400	1	623
277429	400	1	681
281933	400	1	924
286437	400	1	654
290942	400	1	273
295446	400	1	475
299951	400	0	954
304455	400	1	752
308960	400	1	1393
313464	400	1	471
317969	400	1	884
322473	400	1	915
326978	400	1	1286
331482	400	1	452
335987	400	0	1060
340491	400	1	836
344996	400	1	663
349500	400	1	891
354004	400	1	401
358509	400	1	575
363013	400	1	439
367518	400	0	892
372022	400	1	812
376527	400	1	421
381031	400	1	586
385536	400	1	390
390040	400	1	863
394545	400	0	779
399049	400	1	771
403554	400	1	669
408058	400	1	916
412562	400	1	725
417067	400	1	1170
421571	400	1	695
426076	400	1	576
430580	400	1	646
435085	400	1	378
439589	400	1	477
444094	400	0	579
478995	400	1	395
483500	400	1	616
488004	400	1	504
492508	400	1	1003
497013	400	1	1216
501517	400	1	788
506022	400	1	762
510526	400	1	853
515031	400	0	636
519535	400	1	684
524040	400	1	625
528544	400	1	608
533049	400	1	766
537553	400	1	796
542058	400	1	387
546562	400	1	600
551067	400	1	722
555571	400	1	578
560076	400	1	964
564580	400	1	468
569084	400	1	940
573589	400	1	979
578093	400	1	912
582598	400	1	539
587102	400	1	479
591607	400	1	680
596111	400	1	648
600616	400	0	456
605120	400	1	460
609625	400	1	614
614129	400	1	605
618634	400	1	664
623138	400	1	550
627643	400	0	1061
632147	400	1	599
636651	400	1	709
641156	400	1	1027
645660	400	1	465
650165	400	1	928
654669	400	0	672
659174	400	0	427
663678	400	1	524
668183	400	1	579
672687	400	1	931
677192	400	1	447
681696	400	1	667
686201	400	1	730
690705	400	1	360
695210	400	1	566
699714	400	1	963
704218	400	0	1022
708723	400	1	682
713227	400	1	953
717732	400	1	737
722236	400	0	819
726741	400	1	631
731245	400	1	1668
735750	400	1	1269
740254	400	0	1020
744759	400	1	635
773304	400	0	1014
777808	400	1	724
782313	400	1	731
786817	400	1	503
791322	400	1	916
795826	400	1	586
800330	400	1	451
804835	400	1	458
809339	400	1	862
813844	400	1	758
818348	400	1	1269
822853	400	1	738
827357	400	1	798
831862	400	1	767
836366	400	1	543
840871	400	0	784
845375	400	0	528
849880	400	0	635
854384	400	1	751
858889	400	1	776
863393	400	1	435
867898	400	1	551
872402	400	1	359
876906	400	1	618
881411	400	1	603
885915	400	1	490
890420	400	0	847
894924	400	1	683
899429	400	1	408
903933	400	1	826
908438	400	0	715
912942	400	1	1202
917447	400	0	1120
921951	400	0	811
926456	400	1	482
930960	400	0	1041
935465	400	1	716
939969	400	0	839
944473	400	1	765
948978	400	1	987
953482	400	1	532
957987	400	1	508
962491	400	1	690
966996	400	1	498
971500	400	1	779
976005	400	1	462
980509	400	1	860
985014	400	1	650
989518	400	1	1144
994023	400	1	601
998527	400	1	1324
1003032	400	1	643
1007536	400	1	572
1012041	400	1	823
1016545	400	1	1595
1021049	400	0	707
1025554	400	0	1055
1030058	400	1	550
1034563	400	1	590
1039067	400	1	765
1066945	400	1	559
1071449	400	0	1072
1075954	400	1	968
1080458	400	1	431
1084963	400	1	775
1089467	400	1	665
1093972	400	1	441
1098476	400	1	1134
1102981	400	0	865
1107485	400	1	479
1111990	400	1	995
1116494	400	1	682
1120999	400	1	442
1125503	400	1	535
1130008	400	1	779
1134512	400	1	1019
1139017	400	1	607
1143521	400	0	1207
1148025	400	0	571
1152530	400	0	841
1157034	400	1	661
1161539	400	1	497
1166043	400	1	1262
1170548	400	1	1044
1175052	400	1	731
1179557	400	1	1206
1184061	400	1	463
1188566	400	1	1211
1193070	400	1	473
1197575	400	1	771
1202079	400	1	768
1206584	400	1	420
1211088	400	1	438
1215592	400	1	484
1220097	400	1	706
1224601	400	1	482
1229106	400	1	538
1233610	400	1	871
1238115	400	1	485
1242619	400	0	703
1247124	400	1	880
1251628	400	1	759
1256133	400	1	479
1260637	400	1	892
1265142	400	1	761
1269646	400	0	541
1274150	400	1	670
1278655	400	1	522
1283159	400	1	533
1287664	400	1	717
1292168	400	1	608
1296673	400	1	469
1301177	400	1	641
1305682	400	1	1093
1310186	400	1	551
1314691	400	1	602
1319195	400	1	1176
1323700	400	1	782
1328204	400	1	565
1332708	400	1	831
