onset	duration	ACC	RT
193054	400	1	582
197559	400	1	574
202063	400	1	696
206568	400	1	1033
211072	400	1	594
215577	400	0	0
220081	400	1	553
224586	400	1	653
229090	400	1	615
233595	400	0	0
238099	400	1	692
242604	400	1	531
247108	400	1	809
251612	400	1	730
256117	400	1	669
260621	400	1	1043
265126	400	1	715
269630	400	1	506
274135	400	1	1130
278639	400	1	455
283144	400	1	613
287648	400	0	571
292153	400	1	651
296657	400	1	597
301162	400	1	543
305666	400	1	678
310170	400	1	684
314675	400	1	570
319179	400	0	645
323684	400	1	762
328188	400	1	870
332693	400	1	1057
337197	400	1	1118
341702	400	1	801
346206	400	0	0
350711	400	1	945
355215	400	1	686
359720	400	0	0
364224	400	1	986
368728	400	1	628
373233	400	1	742
377737	400	1	665
382242	400	1	721
386746	400	1	669
391251	400	1	686
395755	400	1	628
400260	400	1	724
404764	400	1	991
409269	400	1	663
413773	400	1	568
418278	400	1	720
422782	400	1	711
427287	400	1	707
431791	400	1	545
436296	400	1	830
440800	400	0	860
445305	400	0	0
449809	400	1	649
454313	400	1	1321
458818	400	1	679
495070	400	1	607
499575	400	1	999
504079	400	1	607
508584	400	1	627
513088	400	1	528
517593	400	1	617
522097	400	1	609
526602	400	1	651
531106	400	1	824
535611	400	1	937
540115	400	1	1110
544620	400	1	539
549124	400	0	955
553629	400	1	622
558133	400	1	1193
562637	400	0	0
567142	400	1	678
571646	400	1	981
576151	400	0	0
580655	400	1	880
585160	400	1	1029
589664	400	0	0
594169	400	1	1246
598673	400	1	640
603178	400	1	760
607682	400	1	770
612187	400	1	881
616691	400	1	680
621195	400	1	1396
625700	400	1	637
630204	400	0	0
634709	400	1	876
639213	400	1	796
643718	400	1	703
648222	400	1	732
652727	400	1	701
657231	400	1	1537
661736	400	1	536
666240	400	1	669
670745	400	0	0
675249	400	1	1586
679754	400	1	1113
684258	400	1	971
688762	400	1	843
693267	400	1	682
697771	400	1	528
702276	400	1	1045
706780	400	1	442
711285	400	0	0
715789	400	1	510
720294	400	1	476
724798	400	1	631
729303	400	1	1031
733807	400	1	629
738312	400	1	556
742816	400	1	546
747320	400	0	875
751825	400	0	0
756329	400	0	0
760834	400	1	720
804244	400	1	535
808748	400	1	571
813253	400	0	0
817757	400	1	560
822262	400	0	0
826766	400	1	884
831270	400	1	595
835775	400	1	824
840279	400	0	1681
844784	400	1	907
849288	400	0	0
853793	400	1	511
858297	400	0	0
862802	400	1	699
867306	400	0	0
871811	400	1	761
876315	400	0	0
880820	400	1	683
885324	400	1	487
889829	400	1	1095
894333	400	1	869
898837	400	1	1414
903342	400	1	1075
907846	400	1	622
912351	400	1	1042
916855	400	1	928
921360	400	1	773
925864	400	0	1442
930369	400	0	0
934873	400	0	1334
939378	400	0	0
943882	400	0	0
948387	400	0	1185
952891	400	0	0
957395	400	1	501
961900	400	1	1022
966404	400	1	1125
970909	400	1	818
975413	400	1	609
979918	400	1	850
984422	400	1	1046
988927	400	1	1048
993431	400	0	613
997936	400	1	1178
1002440	400	1	730
1006945	400	0	0
1011449	400	1	620
1015954	400	0	1354
1020458	400	1	736
1024962	400	0	0
1029467	400	1	856
1033971	400	0	0
1038476	400	1	614
1042980	400	0	1233
1047485	400	0	0
1051989	400	1	712
1056494	400	1	1221
1060998	400	0	0
1065503	400	1	560
1070007	400	1	927
1114301	400	1	512
1118805	400	1	628
1123310	400	1	497
1127814	400	1	753
1132319	400	1	486
1136823	400	1	551
1141328	400	1	534
1145832	400	1	588
1150337	400	1	773
1154841	400	1	748
1159346	400	1	718
1163850	400	1	562
1168355	400	1	723
1172859	400	1	487
1177364	400	1	745
1181868	400	1	798
1186372	400	1	486
1190877	400	1	428
1195381	400	1	711
1199886	400	1	679
1204390	400	1	717
1208895	400	0	1319
1213399	400	0	0
1217904	400	1	798
1222408	400	1	557
1226913	400	1	1165
1231417	400	0	0
1235922	400	1	756
1240426	400	1	789
1244930	400	0	0
1249435	400	1	1409
1253939	400	1	656
1258444	400	1	1534
1262948	400	1	1640
1267453	400	1	1243
1271957	400	0	1024
1276462	400	1	1668
1280966	400	1	758
1285471	400	1	1061
1289975	400	1	996
1294480	400	1	1526
1298984	400	1	592
1303489	400	1	835
1307993	400	0	1488
1312497	400	1	1065
1317002	400	1	668
1321506	400	1	982
1326011	400	0	0
1330515	400	1	1471
1335020	400	1	1378
1339524	400	0	0
1344029	400	0	0
1348533	400	1	941
1353038	400	1	1098
1357542	400	0	0
1362047	400	1	1210
1366551	400	1	740
1371056	400	0	0
1375560	400	1	889
1380064	400	1	640
