onset	duration	ACC	RT
379205	400	0	603
383709	400	1	703
388214	400	0	1142
392718	400	1	883
397222	400	0	766
401727	400	1	1083
406231	400	1	747
410736	400	1	746
415240	400	1	720
419745	400	1	839
424249	400	1	995
428754	400	1	1309
433258	400	1	1190
437762	400	1	1271
442267	400	1	703
446771	400	0	1044
451276	400	1	664
455780	400	1	643
460285	400	1	1126
464789	400	0	857
469294	400	1	786
473798	400	0	660
478303	400	1	796
482807	400	0	1339
487311	400	0	1189
491816	400	1	882
496320	400	1	678
500825	400	1	983
505329	400	1	708
509834	400	0	906
514338	400	1	1374
518843	400	1	845
523347	400	1	617
527852	400	1	1157
532356	400	0	789
536861	400	1	1074
541365	400	1	753
545870	400	1	997
550374	400	1	586
554878	400	1	790
559383	400	1	1386
563887	400	1	650
568392	400	1	598
572896	400	1	1142
577401	400	0	0
581905	400	1	1027
586410	400	1	981
590914	400	0	1117
595419	400	1	861
599923	400	1	781
604428	400	1	718
608932	400	0	693
613436	400	1	1090
617941	400	1	819
622445	400	1	700
626950	400	1	899
631454	400	1	1121
635959	400	1	1061
640463	400	1	1033
644968	400	0	730
680837	400	0	919
685341	400	0	670
689845	400	1	682
694350	400	0	1299
698854	400	0	1068
703359	400	0	722
707863	400	0	988
712368	400	1	1220
716872	400	1	758
721377	400	0	933
725881	400	0	749
730386	400	1	624
734890	400	1	622
739395	400	1	688
743899	400	1	977
748403	400	0	842
752908	400	1	775
757412	400	1	618
761917	400	1	716
766421	400	1	790
770926	400	0	936
775430	400	0	939
779935	400	1	812
784439	400	0	876
788944	400	1	754
793448	400	1	905
797953	400	1	897
802457	400	0	1225
806962	400	0	1356
811466	400	0	1364
815971	400	1	926
820475	400	1	1346
824979	400	1	579
829484	400	1	873
833988	400	1	1095
838493	400	1	1630
842997	400	0	865
847502	400	0	678
852006	400	0	1212
856511	400	1	835
861015	400	0	684
865520	400	0	1188
870024	400	1	1156
874528	400	0	1195
879033	400	1	775
883537	400	1	672
888042	400	1	733
892546	400	0	1227
897051	400	0	392
901555	400	1	489
906060	400	1	916
910564	400	0	778
915069	400	0	1234
919573	400	1	872
924078	400	0	1248
928582	400	1	429
933086	400	0	1024
937591	400	1	607
942095	400	1	1288
946600	400	1	1077
1044380	400	1	760
1048884	400	0	613
1053389	400	0	722
1057893	400	0	745
1062398	400	1	849
1066902	400	1	1002
1071407	400	0	714
1075911	400	0	672
1080416	400	1	931
1084920	400	1	772
1089425	400	0	997
1093929	400	1	676
1098434	400	0	1023
1102938	400	1	981
1107443	400	0	0
1111947	400	1	734
1116451	400	1	567
1120956	400	0	1163
1125460	400	1	722
1129965	400	1	680
1134469	400	1	968
1138974	400	0	1012
1143478	400	1	560
1147983	400	1	1099
1152487	400	1	729
1156992	400	0	1492
1161496	400	1	558
1166000	400	1	1053
1170505	400	1	877
1175009	400	1	935
1179514	400	0	1097
1184018	400	1	780
1188523	400	0	742
1193027	400	0	692
1197532	400	1	764
1202036	400	1	1009
1206541	400	1	1240
1211045	400	1	471
1215550	400	1	726
1220054	400	0	820
1224558	400	0	1147
1229063	400	1	564
1233567	400	1	915
1238072	400	1	840
1242576	400	1	842
1247081	400	0	870
1251585	400	1	462
1256090	400	1	461
1260594	400	0	858
1265099	400	1	829
1269603	400	0	872
1274108	400	1	607
1278612	400	1	1310
1283117	400	1	645
1287621	400	0	927
1292125	400	0	879
1296630	400	1	830
1301134	400	0	1438
1305639	400	1	1246
1310143	400	1	812
1350850	400	1	901
1355355	400	0	1060
1359859	400	1	1695
1364364	400	1	487
1368868	400	1	1271
1373373	400	0	1055
1377877	400	1	900
1382382	400	1	1031
1386886	400	1	1084
1391391	400	1	1368
1395895	400	0	561
1400399	400	1	1131
1404904	400	1	899
1409408	400	1	464
1413913	400	1	510
1418417	400	1	799
1422922	400	0	818
1427426	400	0	1189
1431931	400	1	1071
1436435	400	1	775
1440940	400	1	995
1445444	400	1	849
1449949	400	1	637
1454453	400	1	775
1458957	400	1	372
1463462	400	0	1322
1467966	400	1	1117
1472471	400	1	953
1476975	400	1	744
1481480	400	1	740
1485984	400	1	721
1490489	400	0	990
1494993	400	1	1155
1499498	400	0	914
1504002	400	1	1336
1508507	400	1	575
1513011	400	1	694
1517516	400	0	613
1522020	400	0	791
1526524	400	0	946
1531029	400	1	913
1535533	400	1	840
1540038	400	0	880
1544542	400	1	705
1549047	400	1	721
1553551	400	0	1265
1558056	400	1	861
1562560	400	0	683
1567065	400	1	662
1571569	400	0	1115
1576074	400	1	748
1580578	400	1	939
1585082	400	1	1461
1589587	400	0	1490
1594091	400	1	668
1598596	400	1	1236
1603100	400	0	787
1607605	400	1	684
1612109	400	0	735
1616614	400	1	772
