onset	duration	ACC	RT
185908	400	1	407
190413	400	0	414
194917	400	1	347
199422	400	1	505
203926	400	1	505
208431	400	1	594
212935	400	1	844
217439	400	0	626
221944	400	1	447
226448	400	0	458
230953	400	1	559
235457	400	1	299
239962	400	0	597
244466	400	0	432
248971	400	0	490
253475	400	1	443
257980	400	1	453
262484	400	1	523
266989	400	1	520
271493	400	1	344
275997	400	0	387
280502	400	1	692
285006	400	0	430
289511	400	1	382
294015	400	0	537
298520	400	0	506
303024	400	1	481
307529	400	1	480
312033	400	1	457
316538	400	1	560
321042	400	1	1374
325547	400	1	454
330051	400	1	712
334556	400	0	687
339060	400	0	380
343564	400	0	309
348069	400	1	764
352573	400	1	377
357078	400	1	507
361582	400	1	640
366087	400	1	623
370591	400	1	476
375096	400	1	463
379600	400	0	349
384105	400	1	527
388609	400	1	940
393114	400	1	434
397618	400	1	498
402122	400	1	395
406627	400	1	549
411131	400	1	396
415636	400	1	590
420140	400	1	401
424645	400	0	418
429149	400	1	706
433654	400	1	445
438158	400	1	736
442663	400	1	449
447167	400	1	403
451672	400	0	402
486373	400	1	364
490877	400	1	529
495381	400	1	428
499886	400	1	444
504390	400	0	535
508895	400	1	464
513399	400	1	789
517904	400	1	492
522408	400	1	788
526913	400	1	454
531417	400	1	424
535922	400	1	535
540426	400	1	618
544931	400	1	510
549435	400	1	607
553939	400	0	491
558444	400	1	459
562948	400	1	593
567453	400	1	596
571957	400	0	261
576462	400	1	474
580966	400	1	435
585471	400	1	466
589975	400	1	846
594480	400	1	387
598984	400	0	553
603489	400	0	345
607993	400	1	552
612497	400	1	426
617002	400	0	531
621506	400	0	1415
626011	400	1	769
630515	400	0	402
635020	400	0	480
639524	400	0	369
644029	400	1	565
648533	400	1	517
653038	400	0	507
657542	400	0	510
662047	400	1	529
666551	400	1	562
671055	400	0	918
675560	400	0	448
680064	400	1	388
684569	400	0	523
689073	400	0	652
693578	400	1	533
698082	400	0	505
702587	400	1	418
707091	400	0	413
711596	400	1	367
716100	400	1	462
720604	400	0	425
725109	400	1	456
729613	400	1	535
734118	400	1	512
738622	400	1	460
743127	400	1	463
747631	400	0	388
752136	400	1	643
788422	400	1	561
792926	400	0	666
797431	400	1	663
801935	400	1	469
806439	400	1	801
810944	400	0	580
815448	400	0	496
819953	400	0	899
824457	400	0	923
828962	400	1	513
833466	400	0	598
837971	400	1	421
842475	400	0	1398
846980	400	1	575
851484	400	1	683
855988	400	1	536
860493	400	1	643
864998	400	0	469
869502	400	0	780
874006	400	1	884
878511	400	0	904
883015	400	0	478
887520	400	0	637
892024	400	1	560
896529	400	1	864
901033	400	0	476
905538	400	1	457
910042	400	0	784
914547	400	0	639
919051	400	1	1104
923555	400	0	699
928060	400	1	472
932564	400	1	525
937069	400	0	539
941573	400	1	493
946078	400	1	697
950582	400	1	416
955087	400	0	389
959591	400	1	491
964096	400	0	442
968600	400	1	763
973104	400	0	944
977609	400	1	534
982113	400	1	432
986618	400	1	473
991122	400	1	503
995627	400	1	445
1000131	400	1	499
1004636	400	0	785
1009140	400	1	446
1013645	400	0	555
1018149	400	1	740
1022653	400	0	571
1027158	400	1	484
1031662	400	1	537
1036167	400	0	446
1040671	400	1	571
1045176	400	1	534
1049680	400	1	525
1054185	400	1	691
1090104	400	1	1149
1094608	400	1	369
1099113	400	0	681
1103617	400	0	676
1108122	400	0	1196
1112626	400	0	680
1117130	400	0	1274
1121635	400	0	652
1126139	400	0	735
1130644	400	1	791
1135148	400	1	459
1139653	400	0	527
1144157	400	1	559
1148662	400	1	601
1153166	400	1	794
1157671	400	1	538
1162175	400	1	554
1166679	400	1	1344
1171184	400	1	752
1175688	400	1	507
1180193	400	1	765
1184697	400	0	1083
1189202	400	1	645
1193706	400	0	572
1198211	400	1	1192
1202715	400	1	846
1207220	400	0	0
1211724	400	1	618
1216229	400	1	615
1220733	400	1	788
1225237	400	1	593
1229742	400	1	689
1234246	400	1	1065
1238751	400	1	755
1243255	400	1	555
1247760	400	0	555
1252264	400	1	1316
1256769	400	1	719
1261273	400	0	1042
1265778	400	1	674
1270282	400	1	553
1274786	400	1	456
1279291	400	1	918
1283795	400	1	696
1288300	400	0	498
1292804	400	1	1176
1297309	400	1	708
1301813	400	1	1049
1306318	400	0	636
1310822	400	1	952
1315327	400	1	439
1319831	400	1	618
1324336	400	0	408
1328840	400	1	1015
1333344	400	0	449
1337849	400	1	578
1342353	400	1	652
1346858	400	0	720
1351362	400	1	818
1355867	400	0	551
