onset	duration	ACC	RT
184790	400	0	429
189295	400	0	358
193799	400	1	607
198304	400	1	302
202808	400	0	447
207313	400	1	579
211817	400	1	326
216321	400	0	232
220826	400	0	870
225330	400	0	354
229835	400	0	579
234339	400	0	0
238844	400	0	535
243348	400	1	409
247853	400	1	274
252357	400	0	513
256862	400	0	252
261366	400	1	591
265871	400	0	1022
270375	400	0	0
274879	400	0	449
279384	400	0	323
283888	400	0	359
288393	400	0	1143
292897	400	1	286
297402	400	0	382
301906	400	1	441
306411	400	0	1060
310915	400	0	616
315420	400	0	635
319924	400	0	233
324429	400	0	421
328933	400	1	378
333438	400	1	497
337942	400	0	593
342446	400	0	538
346951	400	1	488
351455	400	0	566
355960	400	0	1018
360464	400	0	0
364969	400	1	552
369473	400	1	435
373978	400	1	559
378482	400	0	410
382987	400	0	0
387491	400	0	499
391996	400	1	312
396500	400	1	235
401004	400	0	322
405509	400	1	429
410013	400	1	433
414518	400	0	416
419022	400	0	393
423527	400	1	767
428031	400	0	1193
432536	400	0	454
437040	400	0	656
441545	400	1	331
446049	400	0	561
450554	400	0	661
548384	400	0	373
552888	400	0	25
557393	400	1	388
561897	400	1	690
566402	400	0	596
570906	400	1	472
575411	400	0	539
579915	400	0	461
584420	400	1	501
588924	400	0	469
593429	400	0	603
597933	400	1	875
602437	400	0	546
606942	400	0	862
611446	400	1	477
615951	400	1	777
620455	400	0	468
624960	400	0	281
629464	400	0	613
633969	400	0	0
638473	400	0	548
642978	400	0	90
647482	400	1	565
651987	400	0	0
656491	400	1	693
660995	400	0	455
665500	400	1	794
670004	400	0	609
674509	400	0	0
679013	400	1	767
683518	400	1	749
688022	400	0	799
692527	400	0	509
697031	400	1	406
701536	400	1	484
706040	400	1	345
710544	400	0	306
715049	400	0	719
719553	400	1	748
724058	400	0	505
728562	400	0	515
733067	400	0	717
737571	400	0	0
742076	400	1	405
746580	400	1	493
751085	400	0	566
755589	400	0	502
760094	400	0	518
764598	400	0	1255
769103	400	0	0
773607	400	0	0
778111	400	0	124
782616	400	0	213
787120	400	0	276
791625	400	0	414
796129	400	0	446
800634	400	0	394
805138	400	0	340
809643	400	1	652
814147	400	1	341
900249	400	0	398
904754	400	0	258
909258	400	0	558
913763	400	0	381
918267	400	0	718
922772	400	1	495
927276	400	1	685
931780	400	0	655
936285	400	0	479
940789	400	1	1246
945294	400	1	420
949798	400	0	331
954303	400	0	495
958807	400	1	750
963312	400	1	439
967816	400	0	13
972321	400	0	659
976825	400	1	782
981330	400	1	679
985834	400	1	538
990339	400	1	713
994843	400	0	476
999347	400	0	497
1003852	400	0	603
1008356	400	0	870
1012861	400	0	1080
1017365	400	1	517
1021870	400	1	663
1026374	400	0	510
1030879	400	1	491
1035383	400	1	377
1039888	400	0	828
1044392	400	0	852
1048897	400	0	0
1053401	400	0	525
1057905	400	1	486
1062410	400	1	792
1066914	400	0	1181
1071419	400	1	588
1075923	400	1	831
1080428	400	1	589
1084932	400	0	584
1089437	400	1	592
1093941	400	0	519
1098446	400	1	257
1102950	400	1	573
1107455	400	1	570
1111959	400	0	499
1116463	400	0	552
1120968	400	0	463
1125472	400	1	741
1129977	400	0	494
1134481	400	0	642
1138986	400	1	548
1143490	400	0	472
1147995	400	1	756
1152499	400	0	540
1157004	400	1	411
1161508	400	0	1021
1166013	400	1	567
1235515	400	0	610
1240019	400	0	566
1244524	400	1	651
1249028	400	0	847
1253533	400	1	728
1258037	400	0	515
1262542	400	1	825
1267046	400	1	660
1271551	400	1	465
1276055	400	0	355
1280560	400	1	219
1285064	400	0	528
1289568	400	0	935
1294073	400	1	374
1298577	400	1	360
1303082	400	0	0
1307586	400	1	419
1312091	400	1	761
1316595	400	0	650
1321100	400	1	484
1325604	400	1	638
1330109	400	1	313
1334613	400	0	539
1339117	400	0	439
1343622	400	1	366
1348126	400	1	648
1352631	400	1	512
1357135	400	0	323
1361640	400	0	468
1366144	400	0	607
1370649	400	1	1013
1375153	400	1	1100
1379658	400	0	469
1384162	400	0	561
1388667	400	1	452
1393171	400	0	453
1397676	400	0	85
1402180	400	1	450
1406684	400	1	401
1411189	400	0	495
1415693	400	1	625
1420198	400	1	763
1424702	400	1	886
1429207	400	0	987
1433711	400	1	412
1438216	400	1	660
1442720	400	0	605
1447225	400	1	537
1451729	400	0	510
1456233	400	1	564
1460738	400	0	491
1465242	400	1	572
1469747	400	0	294
1474251	400	0	365
1478756	400	0	0
1483260	400	0	462
1487765	400	1	985
1492269	400	0	314
1496774	400	1	482
1501278	400	1	603
