onset	duration	ACC	RT
233721	400	1	937
238225	400	1	1325
242729	400	1	591
247234	400	0	725
251738	400	1	556
256243	400	0	1424
260747	400	1	538
265252	400	1	1493
269756	400	1	1551
274261	400	1	503
278765	400	0	1154
283270	400	1	717
287774	400	1	1257
292279	400	1	1198
296783	400	1	404
301288	400	1	669
305792	400	1	702
310297	400	1	1482
314801	400	0	1493
319305	400	0	1644
323810	400	1	1647
328314	400	1	1309
332819	400	1	941
337323	400	1	658
341828	400	1	1140
346332	400	0	1525
350837	400	0	0
355341	400	1	1308
359846	400	1	1222
364350	400	1	786
368855	400	1	550
373359	400	0	1092
377863	400	0	0
382368	400	0	0
386872	400	1	604
391377	400	1	1039
395881	400	1	1039
400386	400	0	1635
404890	400	1	1372
409395	400	1	1168
413899	400	1	814
418403	400	1	693
422908	400	0	1203
427412	400	0	0
431917	400	0	974
436421	400	1	927
440926	400	1	528
445430	400	1	572
449935	400	0	1586
454439	400	1	616
458944	400	0	0
463448	400	1	849
467953	400	1	1078
472457	400	1	591
476962	400	1	448
481466	400	0	1282
485970	400	0	0
490475	400	0	0
494979	400	1	717
499484	400	1	506
539023	400	1	1186
543528	400	0	829
548032	400	1	568
552536	400	1	1227
557041	400	1	716
561545	400	1	752
566050	400	0	1214
570554	400	1	621
575059	400	0	0
579563	400	1	1322
584068	400	1	816
588572	400	1	681
593076	400	0	1303
597581	400	0	0
602085	400	0	1205
606590	400	0	0
611094	400	1	1270
615599	400	0	1176
620103	400	0	1611
624608	400	0	0
629112	400	0	463
633617	400	1	748
638121	400	1	883
642625	400	1	622
647130	400	1	718
651634	400	1	645
656139	400	1	646
660643	400	1	1431
665148	400	1	1133
669652	400	1	953
674157	400	0	0
678661	400	0	678
683166	400	0	0
687670	400	0	0
692174	400	1	569
696679	400	1	549
701183	400	1	1123
705688	400	0	1047
710192	400	1	498
714697	400	1	1336
719201	400	1	517
723706	400	0	1380
728210	400	0	0
732715	400	1	597
737219	400	1	759
741723	400	0	1313
746228	400	1	534
750732	400	1	433
755237	400	1	985
759741	400	1	518
764246	400	1	709
768750	400	0	1292
773255	400	0	0
777759	400	1	669
782264	400	1	709
786768	400	1	1073
791273	400	1	1089
795777	400	1	984
800281	400	1	805
804786	400	1	632
857588	400	1	1251
862093	400	1	996
866597	400	1	752
871102	400	0	1343
875606	400	1	618
880110	400	1	659
884615	400	1	779
889119	400	1	618
893624	400	1	785
898128	400	0	1469
902633	400	1	867
907137	400	1	847
911642	400	0	0
916146	400	0	732
920651	400	0	0
925155	400	0	0
929660	400	1	671
934164	400	1	1336
938668	400	1	985
943173	400	0	0
947677	400	1	1113
952182	400	1	513
956686	400	1	926
961191	400	1	1175
965695	400	0	0
970200	400	1	1218
974704	400	1	602
979209	400	1	841
983713	400	1	688
988217	400	0	554
992722	400	0	1226
997226	400	1	1435
1001731	400	1	1390
1006235	400	0	0
1010740	400	1	780
1015244	400	1	676
1019749	400	0	1035
1024253	400	1	737
1028758	400	0	1332
1033262	400	0	905
1037767	400	1	1623
1042271	400	0	1531
1046776	400	0	1131
1051280	400	1	1337
1055784	400	1	818
1060289	400	1	783
1064793	400	1	680
1069298	400	0	1002
1073802	400	1	1506
1078307	400	1	807
1082811	400	1	673
1087316	400	0	1157
1091820	400	1	1607
1096325	400	1	1637
1100829	400	0	1673
1105333	400	1	508
1109838	400	1	748
1114342	400	1	781
1118847	400	0	0
1123351	400	0	1077
1206467	400	1	744
1210971	400	0	917
1215476	400	1	1005
1219980	400	1	624
1224485	400	1	833
1228989	400	1	724
1233494	400	0	0
1237998	400	1	747
1242503	400	1	1132
1247007	400	1	1086
1251511	400	1	537
1256016	400	1	527
1260520	400	0	1049
1265025	400	1	1497
1269529	400	0	924
1274034	400	1	601
1278538	400	1	956
1283043	400	1	1125
1287547	400	0	971
1292052	400	1	1174
1296556	400	0	881
1301060	400	0	1239
1305565	400	1	668
1310069	400	0	1042
1314574	400	0	0
1319078	400	1	921
1323583	400	1	1406
1328087	400	1	731
1332592	400	0	1573
1337096	400	0	0
1341601	400	0	0
1346105	400	1	597
1350609	400	1	949
1355114	400	0	1128
1359618	400	1	1209
1364123	400	0	0
1368627	400	0	0
1373132	400	0	0
1377636	400	1	761
1382141	400	1	482
1386645	400	1	708
1391150	400	1	1120
1395654	400	0	1546
1400159	400	0	727
1404663	400	0	615
1409167	400	1	862
1413672	400	1	1188
1418176	400	0	0
1422681	400	0	0
1427185	400	1	486
1431690	400	0	1105
1436194	400	1	774
1440699	400	0	1269
1445203	400	1	496
1449708	400	1	805
1454212	400	0	1582
1458716	400	0	798
1463221	400	0	1427
1467725	400	1	631
1472230	400	1	1172
