onset	duration	ACC	RT
168687	400	1	715
173191	400	1	904
177696	400	1	788
182200	400	0	1111
186705	400	0	1569
191209	400	0	387
195714	400	1	733
200218	400	0	648
204723	400	1	619
209227	400	1	514
213731	400	0	624
218236	400	1	1000
222740	400	1	907
227245	400	0	1054
231749	400	1	308
236254	400	1	707
240758	400	1	576
245263	400	1	514
249767	400	1	861
254272	400	0	278
258776	400	1	868
263281	400	1	676
267785	400	0	1044
272290	400	0	609
276794	400	1	508
281299	400	1	681
285803	400	1	570
290307	400	1	633
294812	400	0	893
299316	400	0	970
303821	400	0	692
308325	400	1	482
312830	400	1	650
317334	400	0	274
321839	400	1	578
326343	400	0	871
330848	400	1	717
335352	400	1	411
339857	400	1	522
344361	400	1	538
348866	400	1	794
353370	400	0	1453
357874	400	0	1288
362379	400	0	363
366883	400	1	319
371388	400	0	866
375892	400	0	1060
380397	400	0	462
384901	400	1	519
389406	400	0	531
393910	400	0	0
398415	400	0	348
402919	400	0	0
407424	400	0	0
411928	400	1	584
416432	400	1	680
420937	400	0	542
425441	400	0	1068
429946	400	1	610
434450	400	0	811
1025636	400	1	334
1030141	400	1	752
1034645	400	1	706
1039149	400	0	1285
1043654	400	0	1132
1048158	400	0	702
1052663	400	0	570
1057167	400	1	1262
1061672	400	0	0
1066176	400	0	963
1070681	400	0	460
1075185	400	0	0
1079690	400	1	845
1084194	400	1	681
1088699	400	1	457
1093203	400	0	0
1097707	400	0	461
1102212	400	0	637
1106716	400	0	255
1111221	400	1	1135
1115725	400	0	0
1120230	400	0	0
1124734	400	0	0
1129239	400	1	570
1133743	400	0	576
1138248	400	0	844
1142752	400	0	1324
1147257	400	0	0
1151761	400	1	589
1156265	400	1	512
1160770	400	1	503
1165274	400	1	316
1169779	400	1	504
1174283	400	1	591
1178788	400	1	666
1183292	400	1	467
1187797	400	1	393
1192301	400	0	0
1196806	400	1	230
1201310	400	0	398
1205815	400	0	297
1210319	400	1	442
1214824	400	0	618
1219328	400	0	369
1223832	400	0	325
1228337	400	1	488
1232841	400	0	0
1237346	400	0	691
1241850	400	0	542
1246355	400	0	306
1250859	400	0	357
1255364	400	1	497
1259868	400	0	322
1264373	400	0	827
1268877	400	0	535
1273382	400	0	0
1277886	400	0	349
1282390	400	0	304
1286895	400	1	576
1291399	400	1	127
1379587	400	1	234
1384091	400	1	672
1388596	400	0	1038
1393100	400	0	273
1397605	400	1	1100
1402109	400	1	457
1406614	400	0	0
1411118	400	0	150
1415622	400	1	232
1420127	400	0	649
1424631	400	0	12
1429136	400	0	800
1433640	400	0	0
1438145	400	0	1059
1442649	400	0	502
1447154	400	0	1158
1451658	400	1	234
1456163	400	0	935
1460667	400	1	289
1465172	400	1	376
1469676	400	1	484
1474180	400	0	515
1478685	400	0	877
1483189	400	1	719
1487694	400	1	959
1492198	400	1	481
1496703	400	0	612
1501207	400	1	587
1505712	400	0	379
1510216	400	1	313
1514721	400	1	587
1519225	400	0	742
1523730	400	1	668
1528234	400	0	545
1532738	400	1	1033
1537243	400	1	422
1541747	400	1	341
1546252	400	0	1049
1550756	400	1	195
1555261	400	0	440
1559765	400	1	350
1564270	400	0	315
1568774	400	0	528
1573279	400	0	0
1577783	400	1	541
1582288	400	0	0
1586792	400	0	0
1591297	400	0	927
1595801	400	1	1109
1600305	400	0	35
1604810	400	1	1503
1609314	400	0	0
1613819	400	1	582
1618323	400	0	797
1622828	400	0	0
1627332	400	1	195
1631837	400	0	306
1636341	400	0	568
1640846	400	1	535
1645350	400	0	0
1770491	400	0	390
1774995	400	1	642
1779500	400	1	618
1784004	400	0	182
1788509	400	0	0
1793013	400	1	644
1797517	400	0	367
1802022	400	0	461
1806526	400	1	1194
1811031	400	1	636
1815535	400	1	1291
1820040	400	0	341
1824544	400	0	1040
1829049	400	0	0
1833553	400	0	1280
1838058	400	0	371
1842562	400	0	308
1847067	400	0	753
1851571	400	0	470
1856076	400	0	636
1860580	400	1	1194
1865084	400	1	240
1869589	400	1	71
1874093	400	0	272
1878598	400	0	491
1883102	400	0	490
1887607	400	0	0
1892111	400	0	0
1896616	400	1	782
1901120	400	1	536
1905625	400	0	0
1910129	400	0	998
1914634	400	1	770
1919138	400	1	1178
1923642	400	1	599
1928147	400	0	797
1932651	400	0	0
1937156	400	1	933
1941660	400	1	968
1946165	400	1	630
1950669	400	1	760
1955174	400	1	781
1959678	400	0	747
1964183	400	0	525
1968687	400	0	630
1973192	400	0	0
1977696	400	0	0
1982200	400	1	684
1986705	400	1	469
1991209	400	0	0
1995714	400	0	0
2000218	400	1	686
2004723	400	0	1069
2009227	400	1	719
2013732	400	1	770
2018236	400	1	578
2022741	400	1	1543
2027245	400	0	1089
2031750	400	0	0
2036254	400	1	915
